istart,jstart,igoal,jgoal,euclid
9,36,44,57,40.8166632639171
14,45,58,42,44.10215414239989
51,47,3,5,63.7808748764079
38,43,4,6,50.24937810560445
2,22,28,47,36.069377593742864
4,8,16,57,50.44799302251776
46,9,20,37,38.2099463490856
60,40,0,24,62.0966987850401
31,46,2,32,32.202484376209235
32,33,8,2,39.20459156782532
3,6,29,45,46.87216658103186
2,20,46,14,44.40720662234904
1,39,28,25,30.4138126514911
11,18,51,48,50.0
54,24,63,62,39.05124837953327
28,14,9,50,40.70626487409524
45,14,10,20,35.510561809129406
48,40,4,27,45.880278987817846
0,42,22,12,37.20215047547655
13,54,58,38,47.75981574503821
32,8,59,60,58.59180830116101
13,33,39,2,40.45985664828782
25,5,20,50,45.27692569068709
2,13,13,61,49.24428900898052
30,8,36,57,49.36598018878993
63,17,51,54,38.897300677553446
42,59,1,40,45.18849411078001
20,45,46,63,31.622776601683793
20,25,45,63,45.48626166217664
29,10,55,34,35.38361202590826
40,9,62,57,52.80151512977634
50,36,15,42,35.510561809129406
36,9,41,47,38.3275357934736
2,59,38,36,42.720018726587654
53,60,13,42,43.86342439892262
23,3,62,26,45.27692569068709
63,2,23,6,40.19950248448356
38,2,8,32,42.42640687119285
61,9,7,46,65.45991139621256
55,38,32,60,31.827660925679098
45,7,48,57,50.08991914547278
57,31,40,5,31.064449134018133
50,60,53,25,35.12833614050059
14,37,59,61,51.0
5,19,47,62,60.108235708594876
45,60,58,32,30.870698080866262
57,35,13,20,46.486557196677836
15,48,59,12,56.85068161420758
63,61,31,27,46.69047011971501
9,42,59,40,50.039984012787215
28,10,19,55,45.89117562233506
60,48,0,23,65.0
52,37,18,58,39.96248240537617
42,49,4,21,47.20169488482379
0,50,50,4,67.94115100585212
15,53,11,12,41.19465984809196
1,38,50,56,52.20153254455275
58,22,1,16,57.3149195236284
9,10,48,56,60.30754513325841
8,18,8,49,31.0
60,5,5,19,56.753854494650845
8,23,44,63,53.81449618829484
36,3,21,33,33.54101966249684
4,11,41,6,37.33630940518894
58,42,6,11,60.53924347066124
58,21,1,47,62.64982043070834
1,34,58,62,63.50590523722971
62,12,0,26,63.56099432828282
28,19,58,37,34.9857113690718
55,43,22,23,38.58756276314948
40,55,12,21,44.04543109109048
57,11,8,37,55.47071299343465
62,63,7,2,82.13403679352427
54,21,19,17,35.22782990761707
63,46,15,51,48.25971404805462
63,5,40,55,55.036351623268054
47,42,6,58,44.01136216933077
43,47,4,62,41.78516483155236
20,35,45,17,30.805843601498726
12,17,31,54,41.593268686170845
51,3,6,55,68.76772498781678
2,56,52,55,50.00999900019995
12,22,37,54,40.607881008493905
25,11,0,53,48.877397639399746
1,10,27,62,58.137767414994535
56,57,49,12,45.5411901469428
8,50,46,27,44.41846462902562
28,12,47,39,33.015148038438355
53,30,30,58,36.235341863986875
55,29,4,60,59.682493245507096
50,9,41,53,44.91102314577124
49,60,31,24,40.24922359499622
49,43,41,5,38.8329756778952
45,42,9,7,50.20956084253277
1,4,36,7,35.12833614050059
57,52,16,48,41.19465984809196
4,46,60,42,56.142675390472796
20,18,41,55,42.5440947723653
12,9,37,61,57.697486947006624
2,47,52,41,50.35871324805669
