istart,jstart,igoal,jgoal,euclid
3,40,48,14,51.97114584074513
50,40,51,4,36.013886210738214
4,40,49,8,55.21775076911409
5,9,49,30,48.75448697299562
19,1,4,41,42.720018726587654
43,6,11,31,40.607881008493905
12,0,60,16,50.59644256269407
23,2,57,21,38.948684188300895
48,4,32,59,57.28001396647874
43,20,61,50,34.9857113690718
18,29,50,50,38.27531841800928
56,24,40,62,41.23105625617661
43,43,53,4,40.26164427839479
32,63,1,26,48.27007354458868
53,22,3,41,53.48831648126533
17,2,18,32,30.01666203960727
59,60,8,46,52.88667128870941
42,4,2,9,40.311288741492746
27,62,23,13,49.16299421312742
20,37,55,51,37.69615364994153
34,32,3,28,31.25699921617557
56,47,22,53,34.52535300326414
23,15,49,52,45.221676218380054
6,57,53,17,61.71709649683789
52,51,32,0,54.78138369920935
62,7,3,25,61.68468205316454
63,47,59,0,47.16990566028302
63,44,20,36,43.73785545725808
9,60,59,29,58.83026432033091
56,14,58,49,35.05709628591621
10,53,56,31,50.99019513592785
36,60,57,32,35.0
53,14,2,10,51.15662224971465
41,36,55,63,30.4138126514911
17,18,59,32,44.27188724235731
3,32,55,27,52.23983154643591
11,58,2,8,50.80354318352215
46,57,22,17,46.647615158762406
6,13,60,8,54.230987451824994
48,19,1,17,47.042533945356304
8,27,60,29,52.03844732503075
51,54,10,47,41.593268686170845
17,16,49,20,32.2490309931942
16,46,47,60,34.0147027033899
1,18,39,42,44.94441010848846
43,37,11,9,42.5205832509386
60,56,13,61,47.265209192385896
19,11,7,42,33.24154027718932
48,49,0,49,48.0
25,56,53,0,62.609903369994115
47,60,25,33,34.828149534535996
30,54,19,0,55.10898293381942
52,59,9,55,43.18564576337837
54,19,18,19,36.0
57,4,40,62,60.440052945046304
4,50,49,51,45.0111097397076
43,29,59,61,35.77708763999664
16,17,39,54,43.56604182158393
6,41,62,59,58.82176467941097
15,62,52,58,37.21558813185679
54,11,57,63,52.08646657242167
63,20,8,34,56.753854494650845
50,13,23,44,41.10960958218893
54,48,3,7,65.43699259593154
20,43,51,23,36.89173349139343
3,39,46,39,43.0
47,3,14,9,33.54101966249684
22,2,15,63,61.40032573203501
39,52,7,26,41.23105625617661
48,54,4,25,52.69724850502159
6,61,55,37,54.56189146281496
17,47,55,12,51.66236541235796
60,27,22,2,45.48626166217664
18,48,7,14,35.73513677041127
34,56,4,50,30.59411708155671
34,56,21,14,43.965895873961216
19,43,10,10,34.20526275297414
25,58,0,21,44.654227123532216
43,52,36,21,31.78049716414141
62,19,19,13,43.41658669218482
40,62,37,14,48.093658625644196
2,40,57,32,55.57877292636101
4,28,12,59,32.01562118716424
55,45,14,14,51.40038910358559
42,54,1,50,41.19465984809196
40,31,2,57,46.04345773288535
57,9,3,6,54.08326913195984
53,54,32,18,41.677331968349414
14,16,63,0,51.54609587543949
6,11,41,56,57.0087712549569
49,17,2,0,49.9799959983992
1,6,21,55,52.92447448959697
10,22,53,40,46.61544808322666
18,22,59,12,42.20189569201838
10,0,51,57,70.21395872616783
54,44,11,23,47.853944456021594
7,43,34,58,30.886890422961002
7,56,47,38,43.86342439892262
8,53,61,13,66.40030120413611
21,15,55,9,34.52535300326414
