istart,jstart,igoal,jgoal,euclid
57,51,9,61,49.03060268852505
15,35,57,11,48.373546489791295
11,36,55,63,51.62363799656123
37,17,5,23,32.55764119219941
27,57,43,9,50.59644256269407
7,43,4,12,31.144823004794873
6,45,38,60,35.34119409414458
33,35,55,13,31.11269837220809
57,9,58,39,30.01666203960727
20,53,59,45,39.81205847478876
3,1,43,61,72.11102550927978
27,60,5,11,53.71219600798314
39,11,4,60,60.21627686929839
56,2,1,46,70.43436661176133
36,22,60,44,32.55764119219941
49,57,34,2,57.0087712549569
48,52,8,54,40.049968789001575
33,61,62,5,63.06346010171025
15,51,52,54,37.12142238654117
22,60,21,25,35.014282800023196
14,8,37,40,39.408120990476064
59,45,41,16,34.132096331752024
35,5,13,30,33.301651610693426
63,41,2,5,70.83078426785913
15,0,56,16,44.01136216933077
1,56,16,18,40.85339643163099
10,1,22,61,61.18823416311342
6,27,53,9,50.32891812864648
4,6,43,43,53.75872022286245
34,7,32,51,44.04543109109048
42,3,27,51,50.28916384272063
62,28,7,32,55.14526271584895
26,57,3,5,56.859475903318
38,60,36,20,40.049968789001575
36,61,15,33,35.0
48,8,62,59,52.88667128870941
33,33,56,54,31.144823004794873
0,5,34,9,34.23448553724738
36,46,62,0,52.839379254491625
0,23,37,6,40.718546143004666
56,25,33,63,44.41846462902562
27,25,56,63,47.80167361086848
55,5,2,28,57.77542730261716
9,59,56,15,64.38167441127949
7,46,50,46,43.0
7,24,40,17,33.734255586866
53,57,7,52,46.2709412050371
61,15,11,12,50.08991914547278
49,55,9,48,40.607881008493905
61,46,44,14,36.235341863986875
48,56,1,41,49.33558553417604
35,63,40,1,62.20128616033595
5,53,29,2,56.36488268416781
8,7,53,62,71.06335201775947
24,1,0,20,30.610455730027933
25,5,58,13,33.95585369269929
40,58,14,39,32.202484376209235
16,46,24,5,41.773197148410844
15,50,63,15,59.405386961116584
28,39,52,11,36.87817782917155
17,62,2,21,43.657759905886145
62,39,8,62,58.69412236331676
19,23,51,10,34.539832078341085
53,9,6,3,47.38143096192854
58,20,17,63,59.413803110051795
33,3,63,38,46.09772228646444
15,11,63,2,48.83646178829912
2,2,48,6,46.17358552246078
32,4,8,32,36.87817782917155
46,57,37,6,51.78802950489621
20,55,29,26,30.364452901377952
1,58,2,7,51.0098029794274
47,15,49,62,47.042533945356304
52,9,19,59,59.90826320300064
8,50,16,13,37.8549864614954
45,60,4,6,67.80117993073571
39,51,19,5,50.15974481593781
47,52,13,24,44.04543109109048
18,51,32,3,50.0
42,3,34,47,44.721359549995796
31,59,6,29,39.05124837953327
2,40,55,59,56.302753041036986
20,59,47,5,60.37383539249432
7,27,42,55,44.82186966202994
21,52,0,21,37.44329045369811
18,59,10,25,34.92849839314596
5,48,35,63,33.54101966249684
4,4,43,61,69.06518659932803
6,55,62,18,67.11929677819934
10,12,19,53,41.97618372363071
32,23,2,53,42.42640687119285
15,44,16,1,43.01162633521314
62,61,7,34,61.26989472816156
4,58,53,56,49.040799340956916
13,21,30,57,39.81205847478876
9,6,32,51,50.53711507397311
49,62,16,4,66.73080248281148
63,58,2,30,67.11929677819934
20,61,59,61,39.0
9,36,62,31,53.23532661682466
