istart,jstart,igoal,jgoal,euclid
16,60,25,25,36.138621999185304
48,21,10,13,38.8329756778952
19,22,55,42,41.182520563948
11,54,52,48,41.43669871020132
12,51,39,18,42.638011210655684
14,0,50,62,71.69379331573968
20,11,49,32,35.805027579936315
60,38,13,4,58.008620049092706
14,5,47,13,33.95585369269929
34,6,54,35,35.22782990761707
62,26,43,0,32.202484376209235
7,24,58,10,52.88667128870941
9,27,60,35,51.62363799656123
61,24,30,44,36.89173349139343
16,0,55,58,69.8927750200262
41,12,61,39,33.60059523282288
56,5,32,48,49.24428900898052
5,10,8,49,39.11521443121589
62,63,23,46,42.5440947723653
33,34,5,62,39.59797974644666
33,51,8,24,36.796738985948195
30,31,4,0,40.45985664828782
49,4,59,54,50.99019513592785
4,59,54,6,72.86288492778748
63,63,4,53,59.841457201508724
55,7,44,40,34.785054261852174
22,42,41,11,36.359317925395686
0,56,25,33,33.97057550292606
4,32,37,30,33.06055050963308
42,43,27,14,32.64965543462902
18,61,46,15,53.85164807134504
42,38,60,6,36.71511950137164
43,59,0,9,65.94694837519019
5,23,43,61,53.74011537017761
48,29,8,0,49.4064773081425
25,56,17,8,48.662100242385755
45,54,15,24,42.42640687119285
63,1,37,46,51.97114584074513
13,63,2,21,43.41658669218482
16,2,26,51,50.00999900019995
1,24,12,57,34.785054261852174
48,62,57,7,55.731499172371095
37,1,17,25,31.240998703626616
52,21,19,9,35.11409973215888
60,35,17,50,45.5411901469428
53,47,13,2,60.207972893961475
27,63,56,4,65.7419196555744
39,5,50,45,41.48493702538308
3,37,44,29,41.773197148410844
29,16,11,58,45.69463863518345
31,32,2,0,43.18564576337837
58,58,36,8,54.62600113499065
9,12,62,43,61.40032573203501
0,36,21,2,39.96248240537617
44,41,13,28,33.61547262794322
16,59,56,39,44.721359549995796
7,62,37,54,31.04834939252005
55,6,22,29,40.22437072223753
60,15,41,57,46.09772228646444
46,34,16,8,39.698866482558415
60,35,11,41,49.36598018878993
51,21,9,21,42.0
21,9,61,4,40.311288741492746
42,59,19,30,37.013511046643494
63,21,13,14,50.48762224545735
6,63,28,18,50.08991914547278
14,49,48,60,35.73513677041127
24,11,7,49,41.6293165929973
42,61,13,25,46.22769732530488
15,0,53,59,70.178344238091
40,4,62,54,54.62600113499065
30,10,27,59,49.09175083453431
49,6,18,47,51.40038910358559
52,20,11,56,54.56189146281496
61,8,4,49,70.21395872616783
23,62,44,32,36.61966684720111
40,0,18,49,53.71219600798314
18,4,39,43,44.294469180700204
56,4,45,41,38.600518131237564
58,16,56,47,31.064449134018133
28,4,49,30,33.421549934136806
55,16,4,30,52.88667128870941
43,54,19,21,40.80441152620633
58,6,30,46,48.82622246293481
55,52,14,32,45.617978911828175
60,36,0,59,64.25729530566937
3,28,59,49,59.80802621722272
32,53,17,2,53.16013544000805
41,2,61,41,43.829214001622255
11,34,54,61,50.774009099144415
56,59,44,30,31.38470965295043
59,52,29,27,39.05124837953327
42,50,60,1,52.20153254455275
22,63,43,22,46.06517122512408
10,38,41,16,38.01315561749642
35,62,28,11,51.478150704935004
0,59,26,28,40.45985664828782
28,26,3,59,41.400483088968905
4,57,43,6,64.20280367709809
40,59,52,14,46.57252408878007
