istart,jstart,igoal,jgoal,euclid
2,15,36,56,53.2634959423431
56,4,44,49,46.57252408878007
31,53,2,63,30.675723300355934
52,6,52,43,37.0
13,45,59,58,47.80167361086848
54,51,17,36,39.92492955535426
35,0,1,39,51.73973328110612
21,24,5,54,34.0
54,5,59,62,57.21887800367987
52,0,11,43,59.413803110051795
63,52,57,19,33.54101966249684
19,37,52,39,33.06055050963308
34,48,37,7,41.10960958218893
50,38,8,4,54.037024344425184
15,15,5,55,41.23105625617661
40,51,9,24,41.10960958218893
58,63,31,12,57.706152185014034
5,7,24,58,54.42425929675111
46,55,35,19,37.64306044943742
40,49,9,49,31.0
60,44,36,4,46.647615158762406
38,2,35,33,31.144823004794873
1,0,5,38,38.2099463490856
56,42,7,54,50.44799302251776
60,14,0,44,67.08203932499369
60,27,38,62,41.340053217188775
33,56,59,3,59.033888572581766
48,23,24,57,41.617304093369626
2,5,61,59,79.98124780221924
59,16,27,48,45.254833995939045
25,56,53,17,48.010415536631214
4,34,22,61,32.449961479175904
49,26,26,47,31.144823004794873
33,48,57,26,32.55764119219941
63,18,34,44,38.948684188300895
36,35,63,62,38.18376618407357
50,10,53,54,44.10215414239989
54,44,37,6,41.6293165929973
29,4,54,26,33.301651610693426
5,17,42,54,52.32590180780452
62,11,13,40,56.938563381947034
57,53,20,3,62.20128616033595
3,8,54,43,61.85466837676846
10,56,44,28,44.04543109109048
43,2,18,52,55.90169943749474
28,22,7,59,42.5440947723653
12,10,49,38,46.400431032480725
32,49,6,32,31.064449134018133
13,41,50,37,37.21558813185679
52,1,32,35,39.44616584663204
36,1,46,52,51.97114584074513
1,62,16,22,42.720018726587654
56,23,34,1,31.11269837220809
60,30,27,56,42.01190307520001
53,43,31,15,35.608987629529715
11,53,39,36,32.7566787083184
14,23,44,51,41.036569057366385
30,0,43,51,52.630789467763066
39,58,43,0,58.137767414994535
9,0,44,3,35.12833614050059
44,57,11,36,39.11521443121589
7,17,43,44,45.0
34,6,31,50,44.10215414239989
17,49,57,53,40.19950248448356
52,43,9,38,43.289721643826724
6,21,30,59,44.94441010848846
44,37,14,2,46.09772228646444
28,41,59,57,34.88552708502482
61,19,38,59,46.14108798023731
56,10,4,45,62.68173577685928
53,45,37,8,40.311288741492746
63,44,54,5,40.024992192379
16,9,35,40,36.359317925395686
13,40,34,14,33.421549934136806
53,51,22,57,31.575306807693888
3,5,29,60,60.83584469702052
59,1,28,4,31.144823004794873
2,53,40,52,38.01315561749642
50,61,20,48,32.69556544854363
43,19,13,37,34.9857113690718
55,4,10,20,47.75981574503821
30,25,57,46,34.20526275297414
8,5,53,34,53.53503525729669
5,20,56,60,64.81512169239521
34,11,13,62,55.154328932550705
42,60,2,26,52.49761899362675
13,6,5,37,32.01562118716424
32,2,50,56,56.92099788303083
58,51,60,10,41.048751503547585
56,46,33,24,31.827660925679098
39,49,61,8,46.52956049652737
5,54,12,22,32.7566787083184
18,18,41,43,33.97057550292606
3,14,57,24,54.91812087098393
12,60,50,7,65.21502894272147
56,13,1,26,56.515484603779164
49,37,13,12,43.829214001622255
53,5,32,40,40.8166632639171
56,21,42,54,35.84689665786984
49,48,44,7,41.30375285612676
