istart,jstart,igoal,jgoal,euclid
33,34,62,48,32.202484376209235
2,12,61,50,70.178344238091
27,54,33,23,31.575306807693888
42,57,30,13,45.60701700396552
51,2,1,4,50.039984012787215
33,59,36,12,47.095647357266465
9,22,55,24,46.04345773288535
16,36,1,7,32.64965543462902
53,27,20,33,33.54101966249684
35,4,0,14,36.40054944640259
55,20,36,54,38.948684188300895
17,61,47,37,38.41874542459709
29,49,56,15,43.41658669218482
63,26,9,27,54.00925846556311
28,14,60,57,53.600373133029585
32,3,39,63,60.40695324215582
5,53,0,18,35.35533905932738
8,9,54,34,52.354560450833695
17,16,51,45,44.68780594300866
2,9,47,40,54.644304369257
0,24,47,55,56.302753041036986
15,37,52,48,38.600518131237564
28,47,55,24,35.4682957019364
54,14,26,61,54.70831746635972
13,5,63,20,52.20153254455275
45,46,47,3,43.04648650006177
56,58,25,8,58.83026432033091
35,34,6,12,36.40054944640259
31,62,0,31,43.840620433565945
53,38,6,46,47.67598976424087
4,14,52,58,65.11528238439882
53,32,13,56,46.647615158762406
52,15,37,59,46.486557196677836
6,31,45,14,42.5440947723653
35,20,39,58,38.2099463490856
63,50,7,9,69.40461079784254
10,4,50,62,70.45565981523414
11,10,1,39,30.675723300355934
10,48,50,0,62.48199740725323
25,58,29,6,52.15361924162119
55,59,7,63,48.16637831516918
12,60,23,6,55.10898293381942
47,26,60,63,39.21734310225516
10,37,26,5,35.77708763999664
1,63,26,41,33.301651610693426
63,18,24,36,42.95346318982906
62,1,55,56,55.44366510251645
43,32,57,2,33.1058907144937
59,63,23,45,40.24922359499622
36,30,61,51,32.64965543462902
30,8,2,19,30.083217912982647
57,52,29,33,33.83784863137726
52,14,60,63,49.64876634922564
60,44,30,6,48.41487374764082
0,22,35,61,52.40229002629561
63,36,17,34,46.04345773288535
2,1,46,12,45.35416188179427
10,63,4,17,46.389654018972806
35,21,25,59,39.293765408777
11,52,45,46,34.52535300326414
18,34,49,27,31.78049716414141
43,9,34,52,43.93176527297759
34,62,62,15,54.70831746635972
42,32,3,42,40.26164427839479
46,14,57,52,39.56008088970496
16,31,56,59,48.82622246293481
26,2,11,45,45.5411901469428
7,19,5,58,39.05124837953327
38,55,22,4,53.45091205957107
49,37,0,25,50.44799302251776
0,42,48,53,49.24428900898052
43,2,35,60,58.54912467321779
62,44,36,7,45.221676218380054
48,2,43,51,49.25444142409901
21,4,43,57,57.38466694161429
2,25,34,1,40.0
33,27,3,57,42.42640687119285
14,34,58,7,51.62363799656123
54,36,4,28,50.635955604688654
14,58,47,2,65.0
46,63,20,14,55.47071299343465
1,53,52,4,70.7248188403477
47,62,37,26,37.36308338453881
22,50,54,0,59.36328831862332
55,41,1,57,56.32051136131489
50,59,49,26,33.015148038438355
19,62,52,45,37.12142238654117
34,2,13,63,64.51356446515724
30,11,0,21,31.622776601683793
38,19,5,4,36.24913792078372
34,10,10,54,50.11985634456667
33,5,60,54,55.94640292279746
58,37,7,56,54.42425929675111
26,7,53,35,38.897300677553446
5,60,49,42,47.53945729601885
32,20,29,53,33.13608305156178
31,32,11,62,36.05551275463989
27,31,52,11,32.01562118716424
62,7,55,42,35.6931365951495
29,0,60,20,36.89173349139343
