istart,jstart,igoal,jgoal,euclid
15,56,58,42,45.221676218380054
61,0,59,44,44.04543109109048
30,54,5,37,30.23243291566195
19,6,36,40,38.01315561749642
28,11,12,61,52.49761899362675
6,29,62,36,56.43580423808985
50,53,61,9,45.35416188179427
27,4,55,44,48.82622246293481
49,45,1,53,48.662100242385755
32,3,52,52,52.92447448959697
20,56,55,45,36.68787265568828
59,47,29,34,32.69556544854363
7,0,52,41,60.876925020897694
7,49,50,37,44.64302857109943
0,37,63,48,63.953107821277925
2,9,24,63,58.309518948453004
27,16,59,42,41.23105625617661
45,6,6,33,47.43416490252569
24,14,61,46,48.91829923454004
3,1,39,37,50.91168824543142
40,10,12,57,54.70831746635972
63,4,34,53,56.938563381947034
8,15,28,57,46.51881339845203
21,53,60,21,50.44799302251776
46,38,2,0,58.137767414994535
49,17,51,62,45.044422518220834
56,21,31,45,34.655446902326915
25,44,50,10,42.20189569201838
32,2,13,55,56.302753041036986
54,3,9,46,62.24146527838174
56,45,11,7,58.89821729050889
0,51,43,62,44.384682042344295
30,44,4,0,51.10772935672255
51,47,29,2,50.08991914547278
4,47,28,18,37.64306044943742
19,54,2,11,46.238512086787566
55,61,38,28,37.12142238654117
3,54,48,38,47.75981574503821
30,2,58,26,36.87817782917155
4,13,41,28,39.92492955535426
46,1,39,36,35.6931365951495
20,0,56,38,52.3450093132096
57,26,17,61,53.150729063673246
57,61,14,61,43.0
60,4,2,37,66.73080248281148
40,31,0,24,40.607881008493905
10,37,3,7,30.805843601498726
6,55,60,8,71.58910531638176
60,30,47,60,32.69556544854363
41,33,57,61,32.2490309931942
40,63,7,28,48.104053883222775
31,20,59,52,42.5205832509386
12,28,15,62,34.132096331752024
1,30,59,14,60.166435825965294
0,30,45,17,46.84015371452148
38,9,62,50,47.50789408087881
8,13,53,50,58.25804665451803
41,41,9,46,32.38826948140329
42,1,6,13,37.94733192202055
2,33,58,58,61.326992425847855
31,45,26,3,42.2965719651132
48,6,3,8,45.044422518220834
2,8,43,18,42.20189569201838
8,0,11,56,56.08029957123981
51,49,22,25,37.64306044943742
58,63,54,30,33.24154027718932
35,2,0,25,41.88078318274385
50,57,24,16,48.54894437575342
34,50,3,42,32.01562118716424
0,62,53,0,81.5659242576212
27,58,54,27,41.10960958218893
59,21,30,51,41.72529209005013
31,34,7,7,36.124783736376884
59,34,22,24,38.3275357934736
22,48,58,9,53.075418038862395
57,61,28,16,53.53503525729669
59,3,6,13,53.9351462406472
39,48,54,15,36.24913792078372
7,35,55,53,51.264022471905186
3,43,47,4,58.7962583843564
44,58,48,17,41.19465984809196
12,40,59,54,49.040799340956916
25,14,9,58,46.8187996428785
0,9,62,19,62.80127387243033
12,24,27,57,36.24913792078372
16,50,46,3,55.758407437802596
35,60,5,37,37.8021163428716
48,31,2,59,53.85164807134504
51,49,49,8,41.048751503547585
60,11,45,48,39.92492955535426
33,58,6,27,41.10960958218893
1,13,47,51,59.665735560705194
47,63,7,54,41.0
58,58,28,1,64.41273166075166
7,59,61,14,70.2922470831599
30,5,21,40,36.138621999185304
39,34,8,7,41.10960958218893
17,50,61,8,60.8276253029822
25,55,51,23,41.23105625617661
6,11,13,60,49.49747468305833
