istart,jstart,igoal,jgoal,euclid
61,59,9,32,58.59180830116101
1,9,34,28,38.07886552931954
53,10,7,12,46.04345773288535
10,2,33,27,33.97057550292606
33,56,63,60,30.265491900843113
1,47,54,2,69.52697318307479
15,5,57,53,63.7808748764079
61,62,47,10,53.85164807134504
5,38,55,55,52.81098370604357
48,5,2,54,67.20863039818622
30,9,63,32,40.22437072223753
15,62,59,7,70.43436661176133
1,7,46,28,49.658836071740545
32,34,55,58,33.24154027718932
59,35,22,14,42.5440947723653
3,42,29,25,31.064449134018133
52,14,5,9,47.265209192385896
8,51,63,47,55.14526271584895
15,35,54,44,40.024992192379
45,54,44,24,30.01666203960727
33,34,18,2,35.34119409414458
41,7,39,45,38.05259518088089
55,60,63,11,49.64876634922564
1,52,45,13,58.7962583843564
49,41,5,17,50.11985634456667
3,33,47,51,47.53945729601885
15,22,55,11,41.48493702538308
24,5,39,61,57.97413216254298
26,58,62,54,36.22154055254967
54,61,4,1,78.10249675906654
3,58,3,18,40.0
26,30,57,44,34.0147027033899
47,10,51,60,50.15974481593781
41,42,50,6,37.107950630558946
55,63,38,6,59.481089431852205
22,43,51,60,33.61547262794322
55,27,26,55,40.311288741492746
16,9,63,12,47.095647357266465
34,11,1,45,47.38143096192854
8,29,30,62,39.66106403010388
35,32,61,61,38.948684188300895
14,56,61,50,47.38143096192854
0,33,44,12,48.75448697299562
48,15,12,30,39.0
27,12,8,52,44.28317965096906
38,4,14,40,43.266615305567875
54,7,51,54,47.095647357266465
60,50,13,62,48.507731342539614
9,20,14,58,38.3275357934736
0,21,52,1,55.71355310873648
46,10,36,57,48.05205510693585
15,2,36,42,45.17742799230607
33,50,53,12,42.941821107167776
63,32,12,30,51.03920062069938
40,11,60,36,32.01562118716424
16,32,37,63,37.44329045369811
24,14,0,57,49.24428900898052
37,3,11,35,41.23105625617661
4,29,13,61,33.24154027718932
0,38,19,62,30.610455730027933
29,2,47,59,59.77457653551382
27,49,49,7,47.41307836451879
17,2,10,58,56.43580423808985
62,1,16,62,76.40026177965623
1,43,42,42,41.012193308819754
26,42,14,6,37.94733192202055
9,49,46,15,50.24937810560445
44,4,53,47,43.93176527297759
14,59,15,4,55.00909015790027
36,25,6,30,30.4138126514911
23,32,2,63,37.44329045369811
40,48,45,3,45.27692569068709
44,44,26,13,35.84689665786984
46,1,0,37,58.412327466040935
63,29,7,36,56.43580423808985
62,6,4,49,72.20110802473879
3,12,37,10,34.058772731852805
27,43,1,24,32.202484376209235
32,29,1,57,41.773197148410844
58,26,17,28,41.048751503547585
2,46,47,6,60.207972893961475
1,11,55,36,59.50630218724736
58,59,16,6,67.62396025078685
58,50,25,53,33.13608305156178
39,24,4,39,38.07886552931954
57,16,4,47,61.40032573203501
50,51,53,5,46.09772228646444
58,60,9,17,65.19202405202648
4,7,52,47,62.48199740725323
18,62,60,25,55.97320787662612
62,62,32,28,45.34313619501854
11,34,58,37,47.095647357266465
30,8,55,60,57.697486947006624
43,48,7,33,39.0
50,44,13,56,38.897300677553446
19,7,12,62,55.44366510251645
27,1,30,34,33.13608305156178
54,30,34,56,32.802438933713454
3,1,35,0,32.01562118716424
38,16,5,47,45.27692569068709
