istart,jstart,igoal,jgoal,euclid
37,23,5,31,32.984845004941285
54,52,23,24,41.773197148410844
21,5,57,1,36.22154055254967
41,7,17,36,37.64306044943742
25,51,58,26,41.400483088968905
10,8,28,62,56.92099788303083
5,1,60,37,65.73431371817918
12,55,54,46,42.95346318982906
8,31,47,53,44.77722635447622
52,17,12,51,52.49761899362675
12,34,53,45,42.44997055358225
10,36,48,37,38.01315561749642
4,6,58,39,63.28506932918696
0,9,53,47,65.21502894272147
16,34,41,60,36.069377593742864
20,2,24,60,58.137767414994535
61,55,5,2,77.10382610480494
58,15,12,35,50.15974481593781
49,15,59,51,37.36308338453881
15,32,46,25,31.78049716414141
53,40,8,31,45.89117562233506
19,56,42,36,30.479501308256342
33,26,14,61,39.824615503479755
9,58,1,28,31.04834939252005
16,32,63,39,47.51841748206689
63,29,40,5,33.24154027718932
13,62,57,18,62.22539674441618
11,3,6,33,30.4138126514911
9,0,55,6,46.389654018972806
18,33,49,53,36.89173349139343
13,61,53,39,45.65084884205331
60,32,27,25,33.734255586866
18,63,18,10,53.0
35,53,37,1,52.03844732503075
12,0,26,62,63.56099432828282
51,21,58,61,40.607881008493905
8,0,56,16,50.59644256269407
15,6,2,45,41.10960958218893
60,53,1,40,60.41522986797286
23,30,15,60,31.04834939252005
0,31,40,33,40.049968789001575
63,41,10,31,53.9351462406472
56,21,18,11,39.293765408777
7,33,56,40,49.49747468305833
16,11,51,56,57.0087712549569
24,8,54,48,50.0
59,30,22,2,46.400431032480725
55,53,55,15,38.0
62,53,9,30,57.77542730261716
11,30,62,45,53.16013544000805
24,22,47,1,31.144823004794873
49,50,21,1,56.43580423808985
43,57,63,28,35.22782990761707
3,38,39,62,43.266615305567875
49,21,24,54,41.400483088968905
3,25,51,46,52.392747589718944
38,4,23,63,60.876925020897694
21,4,5,49,47.75981574503821
45,57,4,7,64.66065264130884
12,9,58,23,48.08326112068523
50,48,30,9,43.829214001622255
58,18,12,50,56.0357029044876
41,26,16,59,41.400483088968905
30,59,43,7,53.600373133029585
32,62,46,34,31.304951684997057
20,5,2,49,47.53945729601885
58,10,63,58,48.25971404805462
8,54,27,20,38.948684188300895
60,60,62,26,34.058772731852805
60,1,22,3,38.05259518088089
41,45,13,34,30.083217912982647
29,51,46,23,32.7566787083184
21,3,3,40,41.14608122288197
50,21,0,2,53.48831648126533
60,22,26,59,50.24937810560445
0,15,50,40,55.90169943749474
15,52,20,7,45.27692569068709
26,51,24,4,47.042533945356304
31,63,49,32,35.84689665786984
12,8,42,9,30.01666203960727
11,36,63,60,57.271284253105414
24,59,5,6,56.302753041036986
56,60,14,46,44.27188724235731
1,28,35,60,46.69047011971501
48,26,11,58,48.91829923454004
41,26,21,63,42.05948168962618
2,1,36,8,34.713109915419565
45,33,15,49,34.0
21,33,55,2,46.010868281309364
11,8,2,61,53.75872022286245
0,11,36,50,53.075418038862395
48,24,62,62,40.496913462633174
10,3,36,22,32.202484376209235
3,48,61,55,58.42088667591412
45,26,5,58,51.22499389946279
1,39,61,60,63.56886030125127
0,47,37,30,40.718546143004666
26,4,55,35,42.44997055358225
2,24,38,7,39.81205847478876
59,3,11,28,54.120236510939236
