istart,jstart,igoal,jgoal,euclid
2,28,14,60,34.17601498127012
24,56,45,6,54.230987451824994
49,5,7,23,45.69463863518345
15,9,28,37,30.870698080866262
16,62,25,26,37.107950630558946
40,1,39,52,51.0098029794274
60,5,22,31,46.04345773288535
26,10,3,56,51.42956348249516
59,27,10,44,51.86520991955976
5,13,39,43,45.34313619501854
25,3,50,46,49.73932046178355
3,60,47,50,45.12205669071391
17,55,5,3,53.36665625650534
44,49,10,52,34.132096331752024
29,58,47,22,40.24922359499622
56,19,1,45,60.83584469702052
51,48,1,27,54.230987451824994
57,12,58,57,45.0111097397076
13,62,61,15,67.17886572427373
3,14,18,63,51.24451190127583
51,28,0,38,51.97114584074513
59,4,12,27,52.32590180780452
47,15,14,52,49.57822102496216
51,30,23,58,39.59797974644666
4,40,54,8,59.36328831862332
2,8,38,41,48.83646178829912
52,18,22,25,30.805843601498726
28,52,60,36,35.77708763999664
42,44,51,12,33.24154027718932
63,2,58,62,60.207972893961475
55,19,4,55,62.42595614005443
20,50,38,3,50.32891812864648
63,9,61,46,37.05401462729781
27,53,1,38,30.01666203960727
57,15,3,21,54.3323108288245
28,43,34,2,41.43669871020132
11,11,44,38,42.638011210655684
57,61,25,56,32.38826948140329
42,3,12,12,31.32091952673165
30,61,3,44,31.906112267087632
61,10,32,0,30.675723300355934
6,18,36,59,50.80354318352215
41,29,19,59,37.20215047547655
29,12,50,59,51.478150704935004
24,49,20,0,49.16299421312742
59,20,23,18,36.05551275463989
54,10,7,28,50.32891812864648
32,60,16,2,60.166435825965294
56,30,24,32,32.0624390837628
60,15,37,37,31.827660925679098
0,36,53,15,57.0087712549569
61,6,26,19,37.33630940518894
14,57,16,2,55.036351623268054
1,44,37,5,53.075418038862395
22,12,35,46,36.40054944640259
39,50,8,1,57.982756057296896
44,48,27,4,47.16990566028302
62,58,47,32,30.01666203960727
7,61,62,38,59.61543424315552
57,25,10,53,54.70831746635972
55,25,31,50,34.655446902326915
15,8,28,62,55.54277630799526
0,1,47,30,55.226805085936306
60,35,2,27,58.54912467321779
55,17,18,27,38.3275357934736
60,62,29,40,38.01315561749642
8,44,41,45,33.015148038438355
43,3,13,36,44.598206241955516
25,24,15,55,32.57299494980466
60,33,5,32,55.00909015790027
34,29,19,61,35.34119409414458
4,41,61,34,57.42821606144492
43,35,17,2,42.01190307520001
47,21,63,50,33.12099032335839
24,8,10,55,49.040799340956916
4,19,48,61,60.8276253029822
49,5,45,39,34.23448553724738
13,42,25,10,34.17601498127012
23,50,55,52,32.0624390837628
16,59,58,3,70.0
25,8,57,24,35.77708763999664
41,63,49,15,48.662100242385755
36,60,20,0,62.0966987850401
34,1,31,63,62.07253821135398
1,32,52,0,60.207972893961475
45,39,6,56,42.5440947723653
36,4,61,40,43.829214001622255
52,26,4,36,49.03060268852505
9,2,28,31,34.66987164671943
56,3,10,59,72.47068372797375
8,24,63,45,58.872744118140105
13,36,46,45,34.20526275297414
62,22,3,40,61.68468205316454
46,36,10,51,39.0
6,50,58,20,60.03332407921454
23,9,57,24,37.16180835212409
20,22,26,53,31.575306807693888
55,34,4,35,51.0098029794274
3,48,43,40,40.792156108742276
39,58,3,52,36.49657518178932
