istart,jstart,igoal,jgoal,euclid
12,63,13,22,41.012193308819754
55,5,30,61,61.326992425847855
63,46,26,8,53.03772242470448
54,0,1,43,68.24954212300622
55,18,49,56,38.47076812334269
24,3,28,50,47.16990566028302
52,45,9,13,53.600373133029585
31,42,32,2,40.01249804748511
31,15,1,61,54.91812087098393
62,8,32,36,41.036569057366385
49,1,16,33,45.967379738244816
16,45,53,7,53.03772242470448
42,36,42,5,31.0
11,5,56,55,67.26812023536856
52,17,41,47,31.953090617340916
12,47,2,0,48.05205510693585
22,26,63,27,41.012193308819754
32,23,10,61,43.9089968002003
40,7,18,36,36.40054944640259
55,18,17,47,47.80167361086848
35,44,24,10,35.73513677041127
6,48,46,60,41.7612260356422
7,31,50,56,49.73932046178355
63,36,36,59,35.4682957019364
14,61,24,2,59.841457201508724
11,49,47,43,36.49657518178932
7,31,42,60,45.45327270945405
50,40,12,1,54.45181356024793
43,63,3,26,54.48853090330111
49,45,2,36,47.853944456021594
9,16,56,14,47.042533945356304
6,19,63,31,58.249463516842795
57,13,48,58,45.89117562233506
0,28,51,37,51.78802950489621
30,57,40,19,39.293765408777
63,16,31,15,32.01562118716424
7,60,28,32,35.0
1,16,51,60,66.60330322138685
21,18,58,34,40.311288741492746
34,34,9,63,38.28837943815329
58,44,46,3,42.720018726587654
2,54,50,57,48.093658625644196
26,21,43,60,42.5440947723653
12,46,44,19,41.86884283091664
56,15,3,1,54.817880294662984
0,36,34,25,35.73513677041127
13,2,57,19,47.16990566028302
35,0,51,41,44.01136216933077
14,56,62,59,48.093658625644196
61,3,17,48,62.93647591023825
2,25,43,28,41.10960958218893
61,43,25,20,42.720018726587654
2,17,59,11,57.3149195236284
44,20,15,30,30.675723300355934
6,61,26,2,62.297672508690084
42,19,19,49,37.8021163428716
31,56,12,14,46.09772228646444
30,22,19,53,32.89376840679705
23,22,53,7,33.54101966249684
56,36,32,63,36.124783736376884
36,50,37,6,44.01136216933077
59,6,6,32,59.033888572581766
21,26,41,52,32.802438933713454
3,52,35,9,53.600373133029585
63,6,10,19,54.57105459856901
13,28,50,43,39.92492955535426
1,61,25,12,54.56189146281496
2,4,42,30,47.70744176750625
50,25,32,63,42.04759208325728
39,5,3,42,51.62363799656123
17,46,23,8,38.47076812334269
43,35,6,12,43.56604182158393
23,1,32,39,39.05124837953327
42,8,9,11,33.13608305156178
60,9,9,25,53.45091205957107
59,45,57,10,35.05709628591621
2,47,28,2,51.97114584074513
47,7,8,2,39.319206502675
47,31,11,50,40.70626487409524
9,20,31,51,38.01315561749642
52,47,53,3,44.01136216933077
31,37,1,34,30.14962686336267
63,57,48,21,39.0
1,53,53,47,52.3450093132096
5,35,61,26,56.71860364994893
31,0,20,28,30.083217912982647
54,59,57,8,51.088159097779204
13,48,60,40,47.67598976424087
50,40,18,45,32.38826948140329
12,42,5,1,41.593268686170845
11,6,59,15,48.83646178829912
21,58,53,56,32.0624390837628
26,27,1,2,35.35533905932738
40,44,21,16,33.83784863137726
59,10,23,26,39.395431207184416
46,19,3,42,48.76474136094644
51,60,54,3,57.07889277132134
2,19,39,58,53.75872022286245
50,18,0,33,52.20153254455275
57,31,48,2,30.364452901377952
