istart,jstart,igoal,jgoal,euclid
42,30,56,1,32.202484376209235
2,12,34,62,59.36328831862332
15,56,40,38,30.805843601498726
55,59,55,1,58.0
20,1,60,33,51.22499389946279
29,48,30,15,33.015148038438355
42,50,52,8,43.174066289845804
58,29,52,63,34.52535300326414
53,20,24,0,35.22782990761707
35,3,1,18,37.16180835212409
30,60,31,18,42.01190307520001
38,32,18,5,33.60059523282288
43,45,0,22,48.76474136094644
48,63,31,14,51.86520991955976
4,9,60,24,57.97413216254298
63,12,56,44,32.7566787083184
61,1,62,44,43.01162633521314
58,56,52,20,36.49657518178932
56,28,7,6,53.71219600798314
8,7,11,51,44.10215414239989
40,47,34,9,38.47076812334269
61,30,26,16,37.69615364994153
2,4,49,55,69.35416353759881
63,13,22,38,48.02082881417188
20,1,10,30,30.675723300355934
9,52,33,9,49.24428900898052
33,62,15,4,60.728905802755904
24,7,51,37,40.36087214122113
57,6,20,51,58.25804665451803
28,47,58,9,48.41487374764082
61,41,33,6,44.82186966202994
61,16,13,50,58.82176467941097
22,57,6,25,35.77708763999664
24,12,22,54,42.04759208325728
38,46,56,17,34.132096331752024
43,63,57,22,43.32435804486894
45,9,1,22,45.880278987817846
23,53,63,27,47.70744176750625
56,58,5,20,63.60031446463138
9,33,43,56,41.048751503547585
21,1,43,61,63.90618123468183
31,0,49,56,58.82176467941097
55,47,13,61,44.27188724235731
5,1,40,32,46.75467891024384
8,54,56,36,51.264022471905186
21,24,11,54,31.622776601683793
59,26,3,33,56.43580423808985
62,6,24,46,55.17245689653489
24,7,56,53,56.0357029044876
45,28,0,28,45.0
42,62,57,11,53.16013544000805
0,44,3,14,30.14962686336267
51,63,45,22,41.43669871020132
4,54,43,24,49.20365840057018
49,40,31,14,31.622776601683793
1,62,22,16,50.566787519082126
25,54,34,10,44.91102314577124
49,38,59,3,36.40054944640259
4,20,44,20,40.0
24,3,60,55,63.245553203367585
61,23,18,59,56.08029957123981
49,48,56,4,44.553338819890925
3,53,33,18,46.09772228646444
3,20,20,63,46.238512086787566
59,13,29,5,31.04834939252005
63,1,0,36,72.069410986909
35,41,53,14,32.449961479175904
33,35,3,15,36.05551275463989
55,56,23,62,32.55764119219941
36,39,5,21,35.84689665786984
28,17,12,61,46.8187996428785
20,0,30,53,53.9351462406472
62,37,4,9,64.40496875241847
47,4,27,63,62.297672508690084
32,56,57,39,30.23243291566195
3,16,56,29,54.57105459856901
9,56,23,25,34.0147027033899
5,57,59,22,64.35060217278468
44,2,41,60,58.077534382926416
24,59,43,20,43.382023926967726
59,8,62,50,42.1070065428546
41,18,31,48,31.622776601683793
61,12,25,29,39.81205847478876
6,62,44,22,55.17245689653489
60,25,2,31,58.309518948453004
8,3,63,51,73.0
45,6,19,57,57.245087125446844
54,42,4,2,64.03124237432849
52,53,4,56,48.093658625644196
63,48,54,1,47.853944456021594
47,11,42,54,43.289721643826724
30,41,53,63,31.827660925679098
23,10,46,48,44.41846462902562
44,41,56,9,34.17601498127012
32,54,25,10,44.553338819890925
1,63,35,52,35.73513677041127
51,57,61,5,52.952809179494906
12,32,47,46,37.69615364994153
17,4,11,57,53.33854141237835
18,57,28,9,49.03060268852505
