istart,jstart,igoal,jgoal,euclid
8,4,38,34,42.42640687119285
9,27,31,60,39.66106403010388
43,0,15,33,43.278170016764804
59,41,5,36,54.230987451824994
29,29,9,52,30.479501308256342
31,4,58,63,64.88451279003334
6,9,52,46,59.033888572581766
20,14,63,34,47.4236228055175
1,62,35,46,37.57658845611187
5,2,18,38,38.27531841800928
7,39,23,3,39.395431207184416
49,62,43,2,60.29925372672534
53,5,27,47,49.39635614091387
5,5,48,38,54.20332093147061
3,34,61,28,58.309518948453004
61,28,15,58,54.91812087098393
42,43,52,13,31.622776601683793
29,15,18,54,40.52159917870962
30,27,51,1,33.421549934136806
22,10,60,0,39.293765408777
53,41,6,52,48.27007354458868
53,4,5,37,58.249463516842795
15,51,59,30,48.75448697299562
29,10,51,55,50.08991914547278
61,57,43,11,49.39635614091387
30,51,29,8,43.01162633521314
6,28,53,27,47.01063709417264
54,7,0,12,54.230987451824994
53,21,20,36,36.24913792078372
60,2,17,38,56.08029957123981
44,22,2,32,43.174066289845804
14,41,59,56,47.43416490252569
3,11,29,54,50.24937810560445
2,41,60,25,60.166435825965294
13,10,54,28,44.77722635447622
52,10,45,42,32.7566787083184
55,32,5,62,58.309518948453004
6,23,55,2,53.31041174104736
18,2,58,54,65.60487786742691
46,25,4,9,44.94441010848846
18,33,60,62,51.03920062069938
38,53,24,23,33.1058907144937
40,53,8,55,32.0624390837628
3,14,17,48,36.76955262170047
37,6,47,45,40.26164427839479
63,9,46,59,52.81098370604357
26,12,35,63,51.78802950489621
52,61,12,20,57.28001396647874
8,0,51,3,43.104524124504614
52,2,3,0,49.040799340956916
38,60,62,2,62.76941930590086
30,5,63,50,55.80322571321482
57,20,34,46,34.713109915419565
53,9,56,62,53.08483775994799
54,46,20,59,36.40054944640259
43,25,8,39,37.69615364994153
21,35,62,47,42.720018726587654
3,19,48,38,48.84669896727925
40,8,1,55,61.07372593840988
5,36,36,60,39.20459156782532
44,54,21,8,51.42956348249516
20,3,57,32,47.01063709417264
20,26,55,31,35.35533905932738
8,39,32,15,33.94112549695428
19,12,61,39,49.92995093127971
60,9,28,3,32.55764119219941
18,58,3,23,38.07886552931954
28,5,61,15,34.48187929913333
27,63,38,9,55.10898293381942
35,56,11,15,47.50789408087881
46,15,13,37,39.66106403010388
32,11,4,56,53.0
63,33,25,29,38.2099463490856
55,44,45,3,42.20189569201838
39,30,21,4,31.622776601683793
26,4,59,40,48.83646178829912
53,21,23,36,33.54101966249684
44,39,3,58,45.18849411078001
39,45,63,1,50.11985634456667
44,45,32,9,37.94733192202055
11,31,47,49,40.24922359499622
39,35,12,62,38.18376618407357
58,57,11,14,63.702433234531945
51,10,55,40,30.265491900843113
49,12,45,59,47.16990566028302
63,53,7,26,62.16912416947821
8,42,52,27,46.486557196677836
2,2,32,1,30.01666203960727
35,50,24,2,49.24428900898052
8,57,29,34,31.144823004794873
17,60,2,34,30.01666203960727
59,49,47,9,41.7612260356422
57,4,55,45,41.048751503547585
56,5,23,28,40.22437072223753
48,34,0,1,58.249463516842795
56,59,16,32,48.25971404805462
20,34,59,22,40.80441152620633
20,0,17,56,56.08029957123981
58,61,18,31,50.0
15,41,12,11,30.14962686336267
