istart,jstart,igoal,jgoal,euclid
9,59,13,5,54.147945482723536
39,19,62,40,31.144823004794873
32,16,39,61,45.5411901469428
53,58,51,4,54.037024344425184
21,3,51,6,30.14962686336267
57,35,41,8,31.38470965295043
33,17,8,52,43.01162633521314
26,55,24,13,42.04759208325728
1,17,56,11,55.326304774492215
41,59,4,5,65.45991139621256
32,36,46,8,31.304951684997057
28,48,39,2,47.29693436154187
59,23,24,40,38.91015291668744
63,48,5,62,59.665735560705194
1,40,62,59,63.89053137985315
63,62,63,8,54.0
6,24,35,12,31.38470965295043
5,9,40,3,35.510561809129406
31,44,52,15,35.805027579936315
30,59,17,0,60.41522986797286
60,54,62,20,34.058772731852805
53,62,0,62,53.0
10,11,45,18,35.6931365951495
16,56,48,48,32.984845004941285
23,0,12,52,53.150729063673246
17,56,22,22,34.36568055487916
8,44,55,20,52.773099207835045
53,12,14,42,49.20365840057018
10,61,54,60,44.01136216933077
10,11,4,63,52.3450093132096
41,20,3,20,38.0
28,58,58,57,30.01666203960727
2,54,29,24,40.36087214122113
13,52,28,3,51.24451190127583
15,44,10,8,36.345563690772494
20,56,0,5,54.78138369920935
43,45,8,16,45.45327270945405
29,0,40,40,41.48493702538308
10,50,14,13,37.21558813185679
58,50,4,48,54.037024344425184
2,41,30,15,38.2099463490856
58,22,24,58,49.51767361255979
39,39,5,36,34.132096331752024
13,0,48,47,58.60034129593445
24,38,20,2,36.22154055254967
57,2,7,12,50.99019513592785
41,14,27,53,41.43669871020132
24,47,60,23,43.266615305567875
35,62,41,11,51.35172830587107
2,12,56,57,70.2922470831599
34,63,60,22,48.54894437575342
7,51,43,48,36.124783736376884
44,0,29,40,42.720018726587654
43,52,40,22,30.14962686336267
36,7,8,18,30.083217912982647
31,57,3,14,51.31276644267
15,8,55,52,59.464274989274024
21,21,28,55,34.713109915419565
15,45,47,51,32.55764119219941
1,40,28,8,41.86884283091664
16,14,44,52,47.20169488482379
23,55,3,8,51.07837115648854
23,40,54,35,31.400636936215164
37,51,59,7,49.193495504995376
21,5,57,15,37.36308338453881
58,44,17,21,47.01063709417264
16,23,63,51,54.70831746635972
41,16,12,7,30.364452901377952
20,7,61,16,41.97618372363071
59,56,56,2,54.08326913195984
45,59,16,7,59.53990258641679
18,46,28,7,40.26164427839479
8,53,13,22,31.400636936215164
35,10,44,51,41.97618372363071
5,13,22,52,42.5440947723653
63,62,60,17,45.09988913511872
59,10,45,48,40.496913462633174
58,56,3,47,55.731499172371095
23,4,14,41,38.07886552931954
2,40,32,55,33.54101966249684
37,16,5,60,54.405882034941776
20,44,55,10,48.79549159502341
49,57,4,58,45.0111097397076
14,5,11,58,53.08483775994799
22,41,54,40,32.01562118716424
9,10,5,43,33.24154027718932
36,11,2,62,61.29437168288782
1,3,16,39,39.0
24,59,37,17,43.965895873961216
41,17,55,44,30.4138126514911
4,56,31,20,45.0
35,45,13,24,30.4138126514911
3,51,13,2,50.00999900019995
5,63,47,4,72.42237223399962
42,14,47,62,48.25971404805462
24,17,22,51,34.058772731852805
53,53,23,58,30.4138126514911
28,8,33,61,53.23532661682466
28,55,58,20,46.09772228646444
63,57,30,48,34.20526275297414
