istart,jstart,igoal,jgoal,euclid
12,30,63,30,51.0
36,28,12,6,32.55764119219941
39,6,1,8,38.05259518088089
11,39,58,7,56.859475903318
0,30,44,52,49.193495504995376
56,53,2,28,59.50630218724736
62,43,45,10,37.12142238654117
10,50,32,28,31.11269837220809
14,36,18,1,35.22782990761707
57,5,57,58,53.0
9,27,35,59,41.23105625617661
63,2,1,28,67.23094525588644
7,52,28,28,31.89043743820395
62,23,4,58,67.7421582177598
59,17,62,48,31.144823004794873
54,28,8,60,56.0357029044876
0,36,15,1,38.07886552931954
57,42,9,62,52.0
4,20,19,57,39.92492955535426
16,27,58,23,42.190046219457976
38,51,29,9,42.95346318982906
48,63,0,5,75.28612089887484
53,4,12,45,57.982756057296896
6,15,61,1,56.753854494650845
47,51,33,6,47.12748667179272
11,46,9,14,32.0624390837628
36,55,15,28,34.20526275297414
58,15,5,30,55.08175741568164
26,4,6,60,59.464274989274024
4,57,63,41,61.1310068623117
17,30,37,55,32.01562118716424
4,48,34,1,55.758407437802596
29,53,62,23,44.598206241955516
35,29,0,28,35.014282800023196
5,2,2,45,43.104524124504614
40,55,4,0,65.73431371817918
3,3,31,41,47.20169488482379
55,53,55,19,34.0
5,2,58,62,80.05623023850174
1,12,48,52,61.71709649683789
56,0,57,45,45.0111097397076
50,60,17,55,33.37663853655727
58,21,17,3,44.77722635447622
55,44,2,47,53.08483775994799
58,20,7,16,51.15662224971465
34,55,8,6,55.47071299343465
42,46,59,16,34.48187929913333
1,37,51,45,50.635955604688654
25,34,58,31,33.13608305156178
54,12,39,45,36.24913792078372
46,20,3,46,50.24937810560445
4,47,51,48,47.01063709417264
25,1,10,31,33.54101966249684
27,0,8,30,35.510561809129406
57,22,9,20,48.041648597857254
4,18,60,55,67.11929677819934
60,25,10,45,53.85164807134504
16,27,21,61,34.36568055487916
60,43,0,58,61.84658438426491
43,1,5,12,39.56008088970496
4,45,22,0,48.46648326421054
6,11,14,49,38.8329756778952
30,60,13,20,43.46262762420146
45,12,7,56,58.137767414994535
16,2,31,62,61.84658438426491
14,28,7,59,31.78049716414141
42,46,35,11,35.6931365951495
36,56,13,15,47.01063709417264
58,15,39,50,39.824615503479755
56,22,29,1,34.20526275297414
53,22,6,27,47.265209192385896
48,14,31,57,46.238512086787566
57,11,51,47,36.49657518178932
10,38,6,7,31.25699921617557
48,15,19,4,31.016124838541646
0,46,37,10,51.62363799656123
62,43,28,1,54.037024344425184
54,14,0,23,54.74486277268398
57,23,39,54,35.84689665786984
45,8,57,40,34.17601498127012
15,55,46,17,49.040799340956916
52,55,13,1,66.61080993352356
11,48,59,19,56.08029957123981
24,60,9,10,52.20153254455275
57,20,14,13,43.56604182158393
10,60,12,15,45.044422518220834
4,25,54,8,52.81098370604357
36,18,0,2,39.395431207184416
48,52,38,23,30.675723300355934
35,52,60,8,50.60632371551998
54,52,54,14,38.0
46,55,0,56,46.010868281309364
41,7,13,42,44.82186966202994
47,9,46,59,50.00999900019995
56,14,1,37,59.61543424315552
0,7,26,27,32.802438933713454
29,46,61,2,54.405882034941776
45,5,14,39,46.010868281309364
30,9,59,1,30.083217912982647
42,23,2,51,48.82622246293481
