istart,jstart,igoal,jgoal,euclid
5,29,19,62,35.84689665786984
62,37,59,6,31.144823004794873
9,11,38,40,41.012193308819754
13,13,36,60,52.32590180780452
21,24,52,14,32.57299494980466
60,8,18,11,42.1070065428546
56,59,31,30,38.28837943815329
41,11,41,46,35.0
38,55,42,3,52.15361924162119
31,55,31,21,34.0
3,58,61,63,58.215118311311535
11,27,33,3,32.55764119219941
6,59,9,3,56.08029957123981
49,43,32,7,39.81205847478876
45,38,2,11,50.774009099144415
29,0,23,31,31.575306807693888
40,55,23,1,56.61271941887264
20,51,54,11,52.49761899362675
33,48,62,30,34.132096331752024
9,63,44,23,53.150729063673246
0,49,54,34,56.04462507680822
8,12,22,52,42.37924020083418
13,52,57,1,67.35725647619564
14,12,45,36,39.20459156782532
30,4,34,62,58.137767414994535
11,20,39,54,44.04543109109048
53,38,26,11,38.18376618407357
22,52,9,23,31.78049716414141
18,50,50,62,34.17601498127012
22,53,35,10,44.9221548904324
4,59,52,31,55.569775957799216
53,35,3,0,61.032778078668514
30,11,53,44,40.22437072223753
1,44,63,33,62.96824596572466
21,2,18,39,37.12142238654117
24,21,5,49,33.83784863137726
44,21,8,4,39.81205847478876
55,40,22,0,51.85556864985669
34,59,7,30,39.6232255123179
58,9,17,47,55.90169943749474
43,37,62,12,31.400636936215164
34,13,23,63,51.19570294468082
7,58,50,2,70.60453243241541
28,2,61,36,47.38143096192854
61,32,29,9,39.408120990476064
56,25,25,9,34.88552708502482
48,53,8,6,61.71709649683789
23,53,60,3,62.20128616033595
47,29,24,57,36.235341863986875
63,63,1,53,62.80127387243033
57,51,9,46,48.25971404805462
56,28,26,0,41.036569057366385
20,7,19,43,36.013886210738214
5,7,55,56,70.00714249274856
20,59,41,26,39.11521443121589
39,25,7,31,32.55764119219941
0,2,43,3,43.01162633521314
12,55,57,45,46.09772228646444
5,35,28,57,31.827660925679098
0,17,37,12,37.33630940518894
62,21,14,40,51.62363799656123
54,41,21,8,46.66904755831214
54,17,1,37,56.64803615307419
31,3,22,46,43.93176527297759
62,43,6,45,56.0357029044876
20,1,13,44,43.56604182158393
49,63,16,40,40.22437072223753
33,41,62,19,36.40054944640259
58,28,16,50,47.41307836451879
47,56,9,44,39.84971769034255
17,6,47,7,30.01666203960727
34,46,2,54,32.984845004941285
10,61,7,31,30.14962686336267
14,1,49,62,70.32780389006896
56,53,9,59,47.38143096192854
54,9,52,48,39.05124837953327
7,40,56,54,50.96076922496363
10,51,40,6,54.08326913195984
57,53,25,6,56.859475903318
39,58,0,9,62.625873247404705
11,18,49,4,40.496913462633174
59,56,4,34,59.23681287847955
6,29,59,45,55.362442142665635
20,47,60,27,44.721359549995796
36,40,43,10,30.805843601498726
63,42,20,0,60.108235708594876
16,47,45,7,49.4064773081425
53,62,23,21,50.80354318352215
9,31,30,63,38.27531841800928
55,63,1,43,57.584720195551874
19,62,26,32,30.805843601498726
49,50,14,25,43.01162633521314
32,41,35,11,30.14962686336267
39,63,30,30,34.20526275297414
49,30,8,27,41.10960958218893
63,59,51,27,34.17601498127012
34,60,25,1,59.682493245507096
58,58,26,56,32.0624390837628
15,7,6,60,53.75872022286245
7,61,56,39,53.71219600798314
