istart,jstart,igoal,jgoal,euclid
28,35,61,22,35.4682957019364
3,21,42,25,39.20459156782532
11,17,57,48,55.47071299343465
60,57,32,33,36.87817782917155
43,10,56,61,52.630789467763066
9,46,5,6,40.19950248448356
0,39,29,51,31.38470965295043
61,49,31,20,41.72529209005013
2,31,12,62,32.57299494980466
18,5,40,49,49.193495504995376
32,45,47,19,30.01666203960727
6,24,45,63,55.154328932550705
33,53,50,9,47.16990566028302
48,45,10,20,45.48626166217664
12,62,29,35,31.906112267087632
12,28,58,32,46.17358552246078
60,0,46,61,62.5859409132754
17,40,60,53,44.9221548904324
46,26,21,60,42.20189569201838
54,49,51,18,31.144823004794873
12,63,60,32,57.14017850864661
34,29,55,54,32.64965543462902
56,7,18,55,61.220911460055866
19,63,1,1,64.5600495662759
0,33,33,42,34.20526275297414
15,56,54,60,39.20459156782532
6,50,42,63,38.27531841800928
48,27,37,57,31.953090617340916
1,42,10,3,40.024992192379
21,1,4,28,31.906112267087632
18,19,48,56,47.634021455258214
4,41,43,23,42.95346318982906
25,10,17,40,31.04834939252005
37,60,12,29,39.824615503479755
5,47,14,2,45.89117562233506
3,15,15,53,39.84971769034255
50,7,14,50,56.08029957123981
57,34,3,30,54.147945482723536
53,24,22,62,49.040799340956916
46,16,14,48,45.254833995939045
44,9,17,41,41.86884283091664
11,57,10,0,57.0087712549569
12,55,44,16,50.44799302251776
62,7,56,60,53.33854141237835
43,27,6,20,37.656340767525464
17,16,58,42,48.54894437575342
8,55,59,10,68.01470429252781
55,60,62,26,34.713109915419565
60,61,39,5,59.80802621722272
55,17,3,29,53.36665625650534
17,54,52,17,50.93132631298737
45,2,9,11,37.107950630558946
15,37,50,35,35.05709628591621
9,47,48,21,46.87216658103186
50,7,4,61,70.9365914038728
48,1,1,12,48.27007354458868
57,48,22,62,37.69615364994153
3,23,55,28,52.23983154643591
54,8,15,22,41.43669871020132
6,18,36,1,34.48187929913333
43,62,34,3,59.682493245507096
4,26,58,0,59.93329625508679
45,20,49,54,34.23448553724738
27,40,49,16,32.55764119219941
16,20,62,7,47.80167361086848
61,6,57,51,45.17742799230607
53,27,3,43,52.49761899362675
9,1,44,0,35.014282800023196
43,12,3,2,41.23105625617661
21,47,0,1,50.566787519082126
0,12,21,55,47.853944456021594
12,47,45,49,33.06055050963308
30,40,0,55,33.54101966249684
60,16,31,37,35.805027579936315
30,6,18,50,45.60701700396552
30,29,58,56,38.897300677553446
19,9,58,11,39.05124837953327
32,42,63,10,44.553338819890925
10,37,58,29,48.662100242385755
54,18,7,1,49.9799959983992
46,53,12,58,34.36568055487916
2,24,19,52,32.7566787083184
25,52,53,14,47.20169488482379
28,46,46,18,33.28663395418648
13,57,44,10,56.302753041036986
61,15,5,28,57.48912940721924
0,58,42,21,55.97320787662612
45,3,7,24,43.41658669218482
5,38,55,32,50.35871324805669
18,13,22,61,48.16637831516918
36,13,17,45,37.21558813185679
2,21,59,2,60.08327554319921
57,7,8,7,49.0
53,0,8,15,47.43416490252569
21,4,50,31,39.6232255123179
23,29,51,3,38.2099463490856
5,56,1,10,46.17358552246078
35,57,32,3,54.08326913195984
16,10,61,4,45.39823785126467
27,8,12,49,43.657759905886145
