istart,jstart,igoal,jgoal,euclid
53,48,3,54,50.35871324805669
31,50,51,10,44.721359549995796
3,62,45,62,42.0
30,40,63,5,48.104053883222775
55,36,51,4,32.2490309931942
49,46,37,17,31.38470965295043
55,62,5,0,79.64923100695951
12,42,13,0,42.01190307520001
46,57,22,11,51.884487084291386
30,58,55,12,52.354560450833695
12,46,29,6,43.46262762420146
38,10,30,50,40.792156108742276
28,60,41,3,58.463663928973865
25,22,57,4,36.71511950137164
6,8,38,12,32.2490309931942
25,50,0,12,45.48626166217664
53,6,32,44,43.41658669218482
43,30,32,62,33.83784863137726
45,4,36,42,39.05124837953327
6,1,47,8,41.593268686170845
49,1,22,20,33.015148038438355
2,50,38,11,53.075418038862395
38,14,16,52,43.9089968002003
22,45,60,34,39.56008088970496
38,8,11,41,42.638011210655684
7,3,53,46,62.96824596572466
38,13,37,52,39.01281840626232
40,26,11,48,36.40054944640259
46,16,48,54,38.05259518088089
15,62,46,26,47.50789408087881
62,9,44,38,34.132096331752024
19,57,15,8,49.16299421312742
50,49,47,10,39.11521443121589
24,55,62,5,62.80127387243033
8,25,46,15,39.293765408777
57,20,25,32,34.17601498127012
9,53,8,3,50.00999900019995
35,2,40,52,50.24937810560445
61,50,34,14,45.0
54,7,17,57,62.20128616033595
16,21,50,10,35.73513677041127
17,55,47,15,50.0
15,29,30,55,30.01666203960727
42,33,0,24,42.95346318982906
30,26,40,58,33.52610922848042
27,52,8,28,30.610455730027933
35,1,42,32,31.78049716414141
5,57,42,45,38.897300677553446
58,20,7,62,66.06814663663572
43,17,10,21,33.24154027718932
49,52,53,19,33.24154027718932
12,37,56,37,44.0
0,56,36,49,36.6742416417845
5,22,34,7,32.64965543462902
54,57,9,29,53.0
51,53,12,33,43.829214001622255
63,3,35,63,66.2117814289874
0,57,56,0,79.90619500389191
56,35,28,21,31.304951684997057
62,46,53,2,44.91102314577124
41,55,38,16,39.11521443121589
56,0,34,52,56.462376853972415
35,62,3,47,35.34119409414458
5,3,60,41,66.85057965343307
29,8,55,26,31.622776601683793
1,59,62,53,61.29437168288782
8,61,20,30,33.24154027718932
28,46,31,3,43.104524124504614
63,6,18,20,47.12748667179272
54,0,6,41,63.12685640834652
58,1,35,60,63.324560795950255
42,12,54,48,37.94733192202055
37,50,47,17,34.48187929913333
52,3,21,46,53.009433122794285
63,57,25,0,68.5054742338158
61,11,17,10,44.01136216933077
5,25,58,54,60.41522986797286
15,28,59,20,44.721359549995796
2,6,57,6,55.0
41,41,19,63,31.11269837220809
12,51,24,5,47.53945729601885
51,14,0,10,51.15662224971465
53,47,46,10,37.656340767525464
57,53,3,63,54.91812087098393
52,45,28,10,42.43819034784589
3,61,62,4,82.03657720797473
53,40,14,28,40.80441152620633
48,31,3,33,45.044422518220834
21,25,63,2,47.885279575251516
9,36,34,58,33.301651610693426
40,27,61,0,34.20526275297414
12,22,26,49,30.4138126514911
60,19,23,46,45.803929962395145
53,8,54,58,50.00999900019995
41,39,3,50,39.56008088970496
27,44,18,9,36.138621999185304
62,11,18,47,56.85068161420758
39,2,56,34,36.235341863986875
45,10,39,60,50.35871324805669
6,8,48,44,55.31726674375732
