istart,jstart,igoal,jgoal,euclid
6,57,45,16,56.586217403180434
41,22,27,62,42.37924020083418
57,61,22,51,36.40054944640259
38,45,44,14,31.575306807693888
59,18,34,40,33.301651610693426
2,43,57,60,57.56735185849702
24,14,21,60,46.09772228646444
1,5,38,55,62.20128616033595
36,20,7,30,30.675723300355934
44,11,1,2,43.93176527297759
13,3,30,54,53.75872022286245
43,49,28,13,39.0
32,52,52,20,37.73592452822641
37,13,43,56,43.41658669218482
2,52,33,46,31.575306807693888
1,63,34,0,71.11961754677819
57,41,6,13,58.180752831155424
21,41,61,15,47.70744176750625
5,16,20,59,45.5411901469428
21,44,63,15,51.03920062069938
54,53,58,5,48.16637831516918
0,19,59,28,59.682493245507096
36,30,12,63,40.80441152620633
13,0,33,54,57.584720195551874
12,62,62,56,50.35871324805669
2,22,36,63,53.2634959423431
46,0,39,47,47.51841748206689
58,12,22,58,58.412327466040935
54,61,18,53,36.87817782917155
8,54,57,46,49.64876634922564
56,58,35,14,48.75448697299562
0,29,54,17,55.31726674375732
56,15,53,63,48.093658625644196
7,61,23,1,62.0966987850401
45,45,0,1,62.93647591023825
22,16,31,49,34.20526275297414
60,24,13,53,55.226805085936306
7,11,32,50,46.32493928760188
58,50,29,26,37.64306044943742
9,57,2,24,33.734255586866
21,23,43,1,31.11269837220809
38,2,0,15,40.162171256046406
10,30,47,8,43.04648650006177
10,10,56,41,55.47071299343465
20,63,29,11,52.773099207835045
27,5,58,16,32.89376840679705
45,50,12,5,55.80322571321482
19,28,51,19,33.24154027718932
0,24,41,22,41.048751503547585
54,15,13,27,42.720018726587654
45,31,28,5,31.064449134018133
63,13,35,58,53.0
2,54,48,50,46.17358552246078
2,58,61,59,59.00847396772772
53,1,0,6,53.23532661682466
21,63,30,23,41.0
38,57,1,47,38.3275357934736
63,17,2,60,74.63243262818116
36,9,38,49,40.049968789001575
36,17,40,54,37.21558813185679
45,16,13,22,32.55764119219941
44,27,1,31,43.18564576337837
55,40,3,28,53.36665625650534
61,35,31,51,34.0
41,0,50,59,59.682493245507096
44,6,44,58,52.0
60,1,4,36,66.03786792439622
55,12,32,55,48.76474136094644
13,63,58,3,75.0
20,15,41,41,33.421549934136806
10,7,56,13,46.389654018972806
50,10,27,60,55.036351623268054
6,55,45,51,39.20459156782532
34,7,2,2,32.38826948140329
25,10,0,40,39.05124837953327
30,10,44,59,50.96076922496363
60,33,45,3,33.54101966249684
18,24,56,7,41.6293165929973
62,33,30,49,35.77708763999664
4,14,4,58,44.0
52,58,9,23,55.44366510251645
27,4,46,47,47.01063709417264
44,24,6,62,53.74011537017761
30,7,2,47,48.82622246293481
49,46,10,57,40.52159917870962
60,36,22,51,40.85339643163099
3,25,39,44,40.70626487409524
49,28,23,63,43.60045871318328
61,4,22,37,51.088159097779204
22,54,23,20,34.0147027033899
37,12,37,53,41.0
44,17,56,61,45.60701700396552
59,31,43,61,34.0
25,28,52,7,34.20526275297414
14,62,61,42,51.07837115648854
36,33,42,1,32.55764119219941
5,8,43,3,38.3275357934736
40,7,55,42,38.07886552931954
59,47,30,10,47.01063709417264
9,28,53,7,48.75448697299562
