istart,jstart,igoal,jgoal,euclid
14,58,2,3,56.293871780150276
38,29,11,47,32.449961479175904
22,3,17,54,51.24451190127583
54,17,25,7,30.675723300355934
6,34,50,53,47.92702786528704
11,13,10,56,43.01162633521314
48,6,61,36,32.69556544854363
61,4,15,14,47.07440918375928
28,47,7,12,40.8166632639171
31,17,61,47,42.42640687119285
10,15,48,2,40.162171256046406
29,3,8,48,49.658836071740545
14,50,48,16,48.08326112068523
6,63,57,60,51.088159097779204
32,21,59,45,36.124783736376884
59,41,12,8,57.42821606144492
49,20,17,12,32.984845004941285
46,51,25,11,45.17742799230607
60,1,11,18,51.86520991955976
17,1,61,43,60.8276253029822
29,52,45,10,44.94441010848846
5,0,51,1,46.010868281309364
3,5,62,48,73.00684899377592
42,34,9,61,42.638011210655684
2,61,28,5,61.741396161732524
40,16,21,62,49.76946855251722
52,57,39,12,46.84015371452148
11,7,27,62,57.28001396647874
31,54,61,37,34.48187929913333
54,0,36,56,58.82176467941097
12,35,54,51,44.94441010848846
35,21,6,49,40.311288741492746
40,62,9,56,31.575306807693888
43,19,20,53,41.048751503547585
56,47,35,11,41.677331968349414
46,46,47,10,36.013886210738214
57,51,27,47,30.265491900843113
19,5,22,48,43.104524124504614
10,41,61,43,51.03920062069938
56,36,44,5,33.24154027718932
0,21,2,63,42.04759208325728
63,57,29,2,64.66065264130884
18,22,55,36,39.56008088970496
52,12,18,62,60.4648658313239
30,19,17,50,33.61547262794322
60,18,18,56,56.639209034025185
9,9,38,25,33.12099032335839
35,55,61,0,60.83584469702052
14,63,28,20,45.221676218380054
1,63,59,2,84.17244204607586
35,15,5,44,41.72529209005013
33,6,58,45,46.32493928760188
26,2,15,52,51.19570294468082
22,47,2,15,37.73592452822641
22,52,56,20,46.69047011971501
44,34,1,8,50.24937810560445
15,48,50,50,35.05709628591621
3,4,52,21,51.86520991955976
51,15,1,14,50.00999900019995
41,15,6,12,35.12833614050059
14,43,37,22,31.144823004794873
45,13,11,52,51.73973328110612
3,62,61,39,62.39390995922599
61,52,22,17,52.40229002629561
59,13,22,58,58.25804665451803
49,1,4,38,58.25804665451803
25,48,58,6,53.41348144429457
56,18,12,53,56.22277118748239
54,7,17,8,37.013511046643494
58,51,11,46,47.265209192385896
62,0,9,47,70.83784299369935
42,12,56,43,34.0147027033899
59,37,29,46,31.32091952673165
16,6,63,48,63.0317380372777
39,9,59,59,53.85164807134504
61,61,29,35,41.23105625617661
6,53,35,4,56.938563381947034
50,45,11,2,58.05170109479997
47,37,48,5,32.01562118716424
36,4,13,36,39.408120990476064
33,3,14,41,42.485291572496
62,23,26,14,37.107950630558946
34,44,1,11,46.66904755831214
60,54,7,1,74.95331880577403
0,19,53,7,54.3415126767741
7,20,18,61,42.44997055358225
1,55,47,49,46.389654018972806
32,3,38,33,30.59411708155671
9,61,14,3,58.215118311311535
18,41,51,57,36.6742416417845
8,41,31,8,40.22437072223753
40,3,27,52,50.695167422546305
55,61,8,1,76.21679604916491
54,6,49,55,49.25444142409901
5,33,49,48,46.486557196677836
53,6,17,17,37.64306044943742
7,2,41,42,52.49761899362675
56,36,9,56,51.07837115648854
54,52,47,16,36.6742416417845
32,12,9,50,44.41846462902562
