istart,jstart,igoal,jgoal,euclid
53,6,51,43,37.05401462729781
43,48,21,6,47.41307836451879
58,10,3,41,63.13477647065839
1,14,45,55,60.14149981501958
18,9,61,44,55.44366510251645
4,39,36,13,41.23105625617661
7,62,7,25,37.0
17,5,50,17,35.11409973215888
15,63,25,29,35.4400902933387
53,0,4,62,79.02531240052139
50,11,12,59,61.220911460055866
43,24,5,30,38.47076812334269
61,53,12,48,49.25444142409901
2,6,34,59,61.91122676865643
23,47,52,29,34.132096331752024
2,6,52,16,50.99019513592785
0,12,13,55,44.9221548904324
49,35,6,37,43.04648650006177
29,52,54,8,50.60632371551998
12,39,41,9,41.72529209005013
59,30,56,60,30.14962686336267
63,58,11,11,70.09279563550022
62,22,7,8,56.753854494650845
6,59,7,0,59.00847396772772
36,11,32,52,41.19465984809196
3,37,29,19,31.622776601683793
11,4,59,61,74.51845409024533
43,48,3,40,40.792156108742276
45,52,57,11,42.720018726587654
47,4,9,10,38.47076812334269
26,62,36,6,56.88585061331157
10,58,33,25,40.22437072223753
51,17,44,58,41.593268686170845
39,44,52,13,33.61547262794322
28,47,19,0,47.853944456021594
2,14,22,48,39.44616584663204
42,53,55,11,43.965895873961216
14,45,5,10,36.138621999185304
25,44,5,20,31.240998703626616
41,54,1,19,53.150729063673246
41,25,23,60,39.35733730830886
44,9,28,38,33.12099032335839
43,47,34,5,42.95346318982906
22,61,28,3,58.309518948453004
44,41,11,53,35.11409973215888
11,41,11,5,36.0
63,31,9,55,59.09314681077663
6,3,24,33,34.9857113690718
4,40,32,25,31.76476034853718
30,4,53,46,47.885279575251516
30,1,31,60,59.00847396772772
27,0,48,55,58.872744118140105
57,52,2,11,68.60029154456998
46,19,13,3,36.6742416417845
29,60,60,49,32.89376840679705
6,4,29,57,57.77542730261716
31,56,50,0,59.135437767890075
16,2,49,1,33.015148038438355
8,7,47,28,44.294469180700204
6,30,38,46,35.77708763999664
19,5,54,47,54.67174773134658
2,34,53,56,55.54277630799526
35,0,18,56,58.52349955359813
44,26,5,2,45.79301256742124
10,0,31,31,37.44329045369811
46,9,8,43,50.99019513592785
18,0,54,17,39.81205847478876
57,12,51,49,37.48332962798263
11,48,45,53,34.36568055487916
11,11,26,45,37.16180835212409
34,50,3,43,31.78049716414141
22,57,0,1,60.166435825965294
48,21,59,62,42.44997055358225
58,24,5,55,61.40032573203501
8,48,3,2,46.2709412050371
13,61,23,27,35.4400902933387
3,21,43,19,40.049968789001575
48,58,6,14,60.8276253029822
54,58,26,42,32.2490309931942
18,45,38,2,47.4236228055175
27,1,47,37,41.182520563948
14,44,50,35,37.107950630558946
3,5,34,11,31.575306807693888
3,26,47,21,44.28317965096906
63,46,28,35,36.68787265568828
59,29,13,47,49.39635614091387
1,18,54,18,53.0
63,20,2,34,62.5859409132754
44,47,11,18,43.93176527297759
13,44,9,1,43.18564576337837
41,8,36,52,44.28317965096906
61,33,10,30,51.088159097779204
21,63,32,13,51.19570294468082
57,12,12,22,46.09772228646444
32,6,46,58,53.85164807134504
44,5,59,44,41.78516483155236
2,13,57,56,69.81403870282824
3,40,53,55,52.20153254455275
4,51,53,56,49.25444142409901
17,4,49,18,34.92849839314596
