istart,jstart,igoal,jgoal,euclid
53,3,8,29,51.97114584074513
43,43,30,8,37.33630940518894
59,39,1,7,66.24198064671678
63,33,51,5,30.463092423455635
16,41,62,35,46.389654018972806
37,62,60,2,64.25729530566937
52,49,0,3,69.42621983083913
52,37,2,59,54.62600113499065
6,31,50,59,52.15361924162119
47,61,24,13,53.225933528685054
60,11,58,54,43.04648650006177
47,52,24,18,41.048751503547585
3,20,21,46,31.622776601683793
30,48,19,15,34.785054261852174
44,56,27,8,50.92150822589606
56,5,31,53,54.120236510939236
50,26,1,26,49.0
63,22,62,55,33.015148038438355
9,58,55,6,69.42621983083913
6,55,58,63,52.61178575186362
51,22,8,32,44.14748010928823
53,15,50,57,42.1070065428546
51,63,5,50,47.80167361086848
18,36,52,8,44.04543109109048
6,34,49,42,43.73785545725808
12,7,43,61,62.26556030423239
61,58,7,16,68.41052550594829
24,32,56,20,34.17601498127012
4,27,20,54,31.38470965295043
62,28,17,9,48.84669896727925
5,7,11,55,48.373546489791295
50,39,2,26,49.72926703662542
25,47,18,6,41.593268686170845
56,16,19,10,37.48332962798263
9,11,47,27,41.23105625617661
57,31,2,45,56.753854494650845
31,59,46,7,54.120236510939236
42,47,9,56,34.20526275297414
54,55,57,14,41.10960958218893
16,3,28,57,55.31726674375732
44,50,38,7,43.41658669218482
16,5,4,62,58.249463516842795
59,35,28,5,43.139309220245984
12,19,52,43,46.647615158762406
62,2,56,55,53.33854141237835
59,58,30,8,57.8013840664737
3,56,14,28,30.083217912982647
6,11,23,50,42.5440947723653
57,18,8,8,50.00999900019995
9,19,41,58,50.44799302251776
53,47,0,53,53.33854141237835
61,31,62,1,30.01666203960727
31,56,30,21,35.014282800023196
31,48,54,8,46.14108798023731
45,58,53,27,32.01562118716424
24,45,5,7,42.485291572496
49,3,50,48,45.0111097397076
58,44,29,31,31.78049716414141
57,35,45,2,35.11409973215888
47,19,47,56,37.0
36,27,17,58,36.359317925395686
47,58,47,8,50.0
6,1,36,27,39.698866482558415
54,59,57,29,30.14962686336267
10,34,59,60,55.47071299343465
60,27,12,17,49.03060268852505
0,11,12,54,44.64302857109943
18,45,9,16,30.364452901377952
23,21,13,62,42.20189569201838
3,59,63,29,67.08203932499369
61,30,2,52,62.96824596572466
26,6,16,61,55.90169943749474
63,46,23,54,40.792156108742276
8,36,28,7,35.22782990761707
15,12,61,36,51.884487084291386
12,37,42,19,34.9857113690718
21,56,22,2,54.00925846556311
22,47,55,58,34.785054261852174
16,3,47,36,45.27692569068709
49,47,12,16,48.27007354458868
5,12,40,10,35.05709628591621
48,63,37,27,37.64306044943742
54,60,1,31,60.41522986797286
49,63,45,32,31.25699921617557
0,13,50,14,50.00999900019995
41,63,14,42,34.20526275297414
41,60,17,0,64.62197768561404
11,50,59,11,61.84658438426491
42,49,28,17,34.92849839314596
27,48,8,3,48.84669896727925
7,44,60,28,55.362442142665635
2,51,62,59,60.530983801686226
49,44,17,46,32.0624390837628
2,62,49,41,51.478150704935004
62,56,24,26,48.41487374764082
52,21,52,57,36.0
57,40,26,21,36.359317925395686
36,26,5,56,43.139309220245984
22,8,62,52,59.464274989274024
31,25,9,4,30.4138126514911
