istart,jstart,igoal,jgoal,euclid
4,42,62,58,60.166435825965294
43,57,61,3,56.92099788303083
33,35,1,53,36.71511950137164
8,58,61,29,60.41522986797286
49,9,20,18,30.364452901377952
8,43,22,7,38.62641583165593
45,34,17,53,33.83784863137726
51,14,8,17,43.104524124504614
46,19,14,13,32.55764119219941
0,9,21,63,57.9396237474839
9,44,34,6,45.48626166217664
37,8,5,5,32.14031735997639
13,45,51,25,42.941821107167776
47,57,3,15,60.8276253029822
1,19,31,60,50.80354318352215
47,41,8,5,53.075418038862395
8,30,53,3,52.478567053607705
60,3,42,55,55.02726596879042
52,4,40,60,57.271284253105414
60,52,31,15,47.01063709417264
15,32,62,46,49.040799340956916
33,4,8,30,36.069377593742864
1,44,58,41,57.07889277132134
0,28,59,5,63.324560795950255
35,49,3,40,33.24154027718932
22,26,47,50,34.655446902326915
43,60,24,20,44.28317965096906
47,51,6,7,60.14149981501958
43,31,7,1,46.861498055439924
46,57,50,18,39.20459156782532
2,0,51,40,63.25345840347388
21,49,62,6,59.413803110051795
42,57,31,28,31.016124838541646
6,8,43,58,62.20128616033595
43,53,46,18,35.12833614050059
8,8,22,63,56.753854494650845
47,8,15,58,59.36328831862332
28,4,37,51,47.853944456021594
55,34,11,10,50.11985634456667
21,59,12,0,59.682493245507096
1,2,9,53,51.62363799656123
18,58,48,29,41.72529209005013
12,11,40,49,47.20169488482379
16,29,52,14,39.0
54,20,57,53,33.13608305156178
62,31,26,24,36.6742416417845
3,40,62,63,63.324560795950255
58,1,39,35,38.948684188300895
7,14,18,52,39.56008088970496
3,28,62,37,59.682493245507096
22,7,54,36,43.18564576337837
33,41,23,9,33.52610922848042
19,56,13,25,31.575306807693888
40,9,48,51,42.7551166528639
56,10,22,27,38.01315561749642
32,60,20,30,32.31098884280702
48,56,50,18,38.05259518088089
46,49,14,14,47.4236228055175
55,56,9,17,60.30754513325841
21,23,62,13,42.20189569201838
33,20,5,60,48.82622246293481
38,4,15,52,53.225933528685054
30,4,12,58,56.92099788303083
59,51,6,28,57.77542730261716
6,24,54,21,48.093658625644196
0,3,20,26,30.479501308256342
58,42,12,40,46.04345773288535
62,8,2,54,75.6042326857432
43,59,38,8,51.24451190127583
39,57,5,5,62.12889826803627
61,9,14,62,70.83784299369935
28,47,41,8,41.10960958218893
22,12,60,2,39.293765408777
55,22,28,51,39.6232255123179
51,44,15,35,37.107950630558946
9,31,63,47,56.32051136131489
3,41,8,9,32.38826948140329
11,55,39,38,32.7566787083184
3,29,43,30,40.01249804748511
8,46,33,2,50.60632371551998
53,60,36,9,53.75872022286245
60,35,32,12,36.235341863986875
9,58,45,13,57.62811813689564
13,30,62,6,54.56189146281496
50,23,6,28,44.28317965096906
58,1,16,38,55.97320787662612
26,6,46,55,52.92447448959697
36,13,0,25,37.94733192202055
4,3,21,51,50.92150822589606
29,16,51,37,30.4138126514911
47,50,16,32,35.84689665786984
56,36,21,15,40.8166632639171
42,6,57,62,57.97413216254298
32,58,25,0,58.42088667591412
48,57,45,5,52.08646657242167
10,28,43,57,43.93176527297759
10,51,60,4,68.62215385719105
21,50,47,20,39.698866482558415
5,47,26,2,49.658836071740545
63,57,30,46,34.785054261852174
