istart,jstart,igoal,jgoal,euclid
8,0,0,37,37.8549864614954
58,21,10,23,48.041648597857254
47,3,26,58,58.872744118140105
34,18,59,39,32.64965543462902
36,9,42,47,38.47076812334269
61,32,36,62,39.05124837953327
21,33,54,61,43.278170016764804
18,59,9,11,48.83646178829912
53,16,6,5,48.27007354458868
43,40,11,14,41.23105625617661
39,61,57,8,55.97320787662612
6,40,61,13,61.26989472816156
63,3,4,2,59.00847396772772
13,60,60,0,76.21679604916491
51,33,1,50,52.81098370604357
3,27,43,51,46.647615158762406
58,5,36,59,58.309518948453004
28,57,62,38,38.948684188300895
23,0,60,2,37.05401462729781
31,60,49,25,39.35733730830886
33,56,9,19,44.10215414239989
49,4,61,54,51.419840528729765
52,54,52,0,54.0
31,28,37,60,32.55764119219941
2,25,26,55,38.41874542459709
45,21,57,59,39.84971769034255
62,44,46,10,37.57658845611187
35,60,9,0,65.39113089708727
59,16,9,63,68.62215385719105
29,53,33,0,53.150729063673246
11,63,41,55,31.04834939252005
44,15,11,16,33.015148038438355
60,59,32,0,65.30696746902278
31,11,58,28,31.906112267087632
45,52,22,31,31.144823004794873
3,35,19,2,36.6742416417845
57,61,53,1,60.13318551349163
28,27,7,1,33.421549934136806
24,30,57,38,33.95585369269929
63,63,30,9,63.28506932918696
12,27,46,48,39.96248240537617
41,10,0,24,43.32435804486894
46,1,36,60,59.841457201508724
52,61,13,22,55.154328932550705
53,55,4,61,49.36598018878993
56,1,41,49,50.28916384272063
51,24,27,44,31.240998703626616
32,31,13,62,36.359317925395686
12,17,38,45,38.2099463490856
60,10,11,9,49.01020301937138
32,45,41,0,45.89117562233506
44,11,59,59,50.28916384272063
14,9,63,25,51.54609587543949
41,47,11,53,30.59411708155671
2,62,49,10,70.09279563550022
17,9,56,45,53.075418038862395
48,7,18,30,37.8021163428716
33,19,22,63,45.35416188179427
53,16,11,6,43.174066289845804
5,63,23,7,58.82176467941097
9,57,62,62,53.23532661682466
45,58,6,23,52.40229002629561
41,41,41,7,34.0
28,15,29,52,37.013511046643494
25,6,44,54,51.62363799656123
48,18,46,63,45.044422518220834
40,57,27,1,57.48912940721924
22,3,5,54,53.75872022286245
14,27,42,46,33.83784863137726
19,34,53,22,36.05551275463989
55,2,28,46,51.62363799656123
47,42,18,8,44.68780594300866
43,52,53,12,41.23105625617661
29,3,60,31,41.773197148410844
49,19,60,60,42.44997055358225
6,34,43,39,37.33630940518894
1,56,5,15,41.19465984809196
14,36,7,1,35.6931365951495
56,25,2,17,54.589376255824725
8,63,61,19,68.8839603971781
6,5,46,10,40.311288741492746
4,56,55,45,52.172789842982326
46,50,9,24,45.221676218380054
39,14,4,7,35.6931365951495
12,56,10,24,32.0624390837628
34,51,21,7,45.880278987817846
9,56,57,54,48.041648597857254
35,7,11,54,52.773099207835045
46,55,12,33,40.496913462633174
33,47,6,13,43.41658669218482
6,61,40,18,54.817880294662984
59,47,20,58,40.52159917870962
54,57,54,0,57.0
38,61,5,13,58.249463516842795
10,31,45,38,35.6931365951495
31,48,62,2,55.47071299343465
42,20,23,59,43.382023926967726
8,0,58,23,55.036351623268054
13,24,59,34,47.07440918375928
29,1,25,59,58.137767414994535
