istart,jstart,igoal,jgoal,euclid
1,35,31,60,39.05124837953327
17,5,62,5,45.0
0,2,32,32,43.86342439892262
44,60,54,0,60.8276253029822
49,60,16,39,39.11521443121589
41,9,18,41,39.408120990476064
53,50,35,20,34.9857113690718
17,18,53,0,40.24922359499622
6,12,57,20,51.62363799656123
40,31,2,8,44.41846462902562
15,32,61,18,48.08326112068523
17,31,56,6,46.32493928760188
32,24,43,56,33.83784863137726
15,18,58,18,43.0
27,53,19,17,36.87817782917155
41,42,5,46,36.22154055254967
1,17,33,15,32.0624390837628
3,10,41,47,53.03772242470448
31,2,51,31,35.22782990761707
9,60,13,4,56.142675390472796
4,62,16,3,60.207972893961475
63,24,17,38,48.08326112068523
55,35,5,35,50.0
49,49,52,3,46.09772228646444
49,20,59,51,32.57299494980466
32,52,34,8,44.04543109109048
10,59,1,30,30.364452901377952
31,40,16,2,40.85339643163099
42,57,60,20,41.14608122288197
44,40,15,30,30.675723300355934
26,60,0,36,35.38361202590826
42,3,61,61,61.032778078668514
63,6,44,39,38.07886552931954
13,53,40,17,45.0
52,10,20,49,50.44799302251776
38,52,47,18,35.17101079013795
10,42,43,1,52.630789467763066
13,50,58,47,45.09988913511872
3,36,57,3,63.28506932918696
38,7,22,43,39.395431207184416
53,54,21,31,39.408120990476064
15,4,0,33,32.64965543462902
23,37,0,16,31.144823004794873
0,63,54,4,79.98124780221924
37,47,54,10,40.718546143004666
48,51,42,12,39.45883931389772
11,44,40,3,50.21951811795888
1,27,60,6,62.625873247404705
56,47,12,23,50.11985634456667
4,63,49,40,50.53711507397311
12,60,54,31,51.03920062069938
38,0,54,41,44.01136216933077
34,36,4,9,40.36087214122113
2,58,51,4,72.91776189653656
5,46,41,34,37.94733192202055
10,17,60,46,57.8013840664737
62,44,42,7,42.05948168962618
0,44,43,55,44.384682042344295
48,52,63,13,41.78516483155236
41,61,41,9,52.0
39,54,6,7,57.42821606144492
16,12,13,63,51.088159097779204
44,39,8,10,46.22769732530488
12,23,22,54,32.57299494980466
6,35,61,39,55.14526271584895
23,59,61,55,38.2099463490856
17,15,60,38,48.76474136094644
11,11,45,58,58.008620049092706
55,63,1,33,61.773780845922005
37,3,5,48,55.21775076911409
50,14,61,49,36.68787265568828
53,6,3,15,50.80354318352215
35,49,19,12,40.311288741492746
20,2,54,43,53.2634959423431
5,62,63,39,62.39390995922599
63,26,16,11,49.33558553417604
51,17,49,58,41.048751503547585
42,10,18,41,39.20459156782532
53,1,4,21,52.92447448959697
61,27,22,63,53.075418038862395
60,34,37,6,36.235341863986875
50,56,16,12,55.60575509783138
2,33,34,22,33.83784863137726
52,63,56,25,38.2099463490856
51,34,2,37,49.09175083453431
3,15,37,13,34.058772731852805
1,56,13,24,34.17601498127012
49,62,7,59,42.1070065428546
17,49,36,14,39.824615503479755
14,30,58,17,45.880278987817846
42,17,51,50,34.20526275297414
42,20,27,57,39.92492955535426
13,9,60,4,47.265209192385896
2,10,58,46,66.57326790837296
18,14,44,32,31.622776601683793
43,20,0,60,58.728187440104094
18,45,53,9,50.20956084253277
60,9,15,44,57.0087712549569
19,43,55,33,37.36308338453881
5,58,42,32,45.221676218380054
