istart,jstart,igoal,jgoal,euclid
14,38,57,45,43.56604182158393
49,45,23,14,40.45985664828782
57,42,62,4,38.3275357934736
27,37,8,7,35.510561809129406
1,17,34,20,33.13608305156178
11,28,13,58,30.066592756745816
59,2,6,3,53.009433122794285
13,39,31,2,41.14608122288197
16,15,16,56,41.0
0,54,18,27,32.449961479175904
26,37,43,10,31.906112267087632
8,46,61,45,53.009433122794285
4,41,53,63,53.71219600798314
48,63,49,33,30.01666203960727
31,58,30,3,55.00909015790027
13,32,46,36,33.24154027718932
44,19,29,49,33.54101966249684
24,0,48,19,30.610455730027933
60,19,17,56,56.72741841473134
2,40,36,8,46.69047011971501
46,60,55,24,37.107950630558946
32,1,28,59,58.137767414994535
11,15,57,21,46.389654018972806
50,21,9,63,58.69412236331676
10,13,7,43,30.14962686336267
51,7,42,58,51.78802950489621
5,3,5,55,52.0
53,55,4,39,51.54609587543949
2,14,47,21,45.5411901469428
9,41,43,45,34.23448553724738
61,43,41,0,47.4236228055175
12,56,43,7,57.982756057296896
51,61,25,19,49.39635614091387
13,5,35,33,35.608987629529715
63,43,20,58,45.5411901469428
9,32,44,50,39.35733730830886
29,2,60,56,62.26556030423239
41,11,0,60,63.89053137985315
3,17,59,4,57.48912940721924
3,60,29,27,42.01190307520001
56,25,11,40,47.43416490252569
53,1,29,53,57.271284253105414
55,37,13,16,46.95742752749558
44,16,11,9,33.734255586866
47,18,7,39,45.17742799230607
63,12,43,53,45.617978911828175
56,22,13,47,49.73932046178355
48,3,23,61,63.15853069855251
16,35,47,60,39.824615503479755
35,27,61,12,30.01666203960727
58,37,15,52,45.5411901469428
11,54,23,14,41.7612260356422
4,57,46,9,63.7808748764079
57,0,24,5,33.37663853655727
25,15,11,45,33.1058907144937
11,12,57,52,60.959002616512684
59,19,12,25,47.38143096192854
1,24,47,25,46.010868281309364
9,21,31,47,34.058772731852805
5,46,45,26,44.721359549995796
30,3,42,56,54.3415126767741
2,21,17,49,31.76476034853718
48,29,8,60,50.60632371551998
12,32,55,38,43.41658669218482
5,25,31,48,34.713109915419565
54,48,24,2,54.91812087098393
43,2,60,49,49.9799959983992
18,55,36,30,30.805843601498726
52,33,29,5,36.235341863986875
14,15,41,43,38.897300677553446
32,61,16,17,46.8187996428785
42,54,42,4,50.0
50,39,4,57,49.39635614091387
62,1,23,5,39.20459156782532
61,9,55,42,33.54101966249684
56,31,7,50,52.55473337388365
30,21,52,0,30.4138126514911
11,6,23,59,54.3415126767741
56,37,62,3,34.52535300326414
50,15,18,52,48.91829923454004
26,41,63,9,48.91829923454004
8,15,58,15,50.0
3,41,47,30,45.35416188179427
0,12,51,21,51.78802950489621
9,33,50,41,41.773197148410844
15,9,56,41,52.009614495783374
14,17,51,40,43.56604182158393
2,20,59,32,58.249463516842795
1,28,34,33,33.37663853655727
1,26,48,43,49.9799959983992
53,8,41,39,33.24154027718932
2,51,20,17,38.47076812334269
3,50,40,63,39.21734310225516
29,61,48,5,59.135437767890075
54,37,3,63,57.245087125446844
50,39,5,5,56.4003546088143
53,57,38,6,53.16013544000805
2,14,32,54,50.0
9,57,51,16,58.69412236331676
56,42,29,59,31.906112267087632
