istart,jstart,igoal,jgoal,euclid
5,2,36,0,31.064449134018133
10,30,37,3,38.18376618407357
18,12,63,13,45.0111097397076
14,0,59,12,46.57252408878007
11,6,45,60,63.812224534175265
7,31,36,16,32.64965543462902
31,59,20,4,56.089214649520635
63,2,59,52,50.15974481593781
0,14,0,56,42.0
34,16,62,3,30.870698080866262
52,15,59,61,46.52956049652737
28,4,4,30,35.38361202590826
32,53,0,48,32.38826948140329
18,57,60,47,43.174066289845804
43,40,48,9,31.400636936215164
45,45,43,5,40.049968789001575
29,31,48,56,31.400636936215164
15,13,24,62,49.8196748283246
60,10,19,14,41.19465984809196
3,24,39,18,36.49657518178932
6,7,10,46,39.20459156782532
0,59,59,14,74.2024258363566
57,5,48,47,42.95346318982906
15,60,62,50,48.05205510693585
55,60,21,22,50.99019513592785
61,11,8,60,72.18032973047436
43,42,13,33,31.32091952673165
2,58,28,8,56.356011214421486
60,45,4,9,66.57326790837296
60,24,36,0,33.94112549695428
18,61,26,22,39.81205847478876
43,4,0,27,48.76474136094644
28,10,51,32,31.827660925679098
50,6,31,49,47.01063709417264
61,60,15,14,65.05382386916237
11,2,36,51,55.00909015790027
60,10,59,55,45.0111097397076
32,27,61,6,35.805027579936315
11,60,60,46,50.96076922496363
8,31,17,60,30.364452901377952
39,7,5,38,46.010868281309364
56,2,8,15,49.72926703662542
55,19,27,59,48.82622246293481
26,53,56,3,58.309518948453004
3,30,24,60,36.61966684720111
9,60,30,8,56.08029957123981
11,39,60,4,60.21627686929839
10,40,56,9,55.47071299343465
14,0,32,57,59.77457653551382
32,48,63,13,46.75467891024384
46,55,59,20,37.33630940518894
20,35,62,45,43.174066289845804
3,11,32,35,37.64306044943742
43,20,19,59,45.79301256742124
17,23,57,34,41.48493702538308
0,38,56,19,59.135437767890075
34,31,5,13,34.132096331752024
49,32,42,1,31.78049716414141
32,9,2,29,36.05551275463989
45,5,11,10,34.36568055487916
36,62,58,32,37.20215047547655
12,48,48,37,37.64306044943742
10,22,45,12,36.40054944640259
44,56,28,16,43.08131845707603
12,57,48,23,49.51767361255979
19,9,51,51,52.80151512977634
44,29,9,39,36.40054944640259
8,4,1,56,52.46903848937962
48,10,54,51,41.43669871020132
41,61,11,56,30.4138126514911
36,56,58,2,58.309518948453004
26,16,53,1,30.886890422961002
53,29,9,46,47.16990566028302
62,55,46,12,45.880278987817846
52,43,24,56,30.870698080866262
20,52,61,2,64.66065264130884
0,62,48,17,65.79513659838392
46,61,22,26,42.43819034784589
2,12,34,23,33.83784863137726
62,55,13,7,68.59300255857006
4,27,41,48,42.5440947723653
24,45,49,17,37.53664875824692
57,48,22,55,35.6931365951495
35,58,56,13,49.658836071740545
56,6,63,48,42.579337712087536
2,0,34,34,46.69047011971501
30,12,63,38,42.01190307520001
10,59,47,12,59.81638571495272
9,48,43,41,34.713109915419565
48,35,32,1,37.57658845611187
51,22,15,57,50.20956084253277
17,32,36,60,33.83784863137726
45,7,57,38,33.24154027718932
42,0,3,34,51.73973328110612
2,41,49,56,49.33558553417604
60,9,17,13,43.18564576337837
18,12,35,51,42.5440947723653
42,60,49,29,31.78049716414141
42,48,1,14,53.2634959423431
53,34,18,8,43.60045871318328
