istart,jstart,igoal,jgoal,euclid
55,60,0,25,65.19202405202648
57,60,4,43,55.65968020030299
58,22,9,2,52.92447448959697
22,37,52,26,31.953090617340916
2,30,28,6,35.38361202590826
55,24,59,60,36.22154055254967
21,38,59,40,38.05259518088089
5,41,41,54,38.27531841800928
63,31,39,1,38.41874542459709
1,40,29,26,31.304951684997057
2,34,40,57,44.41846462902562
24,2,49,48,52.354560450833695
47,62,14,52,34.48187929913333
20,30,27,60,30.805843601498726
19,56,5,0,57.723478758647246
62,41,12,28,51.66236541235796
14,49,61,44,47.265209192385896
44,22,60,63,44.01136216933077
25,51,49,23,36.87817782917155
9,51,50,39,42.720018726587654
17,47,13,4,43.18564576337837
60,41,25,12,45.45327270945405
56,32,22,2,45.34313619501854
33,13,26,63,50.48762224545735
49,59,20,46,31.78049716414141
12,48,36,22,35.38361202590826
34,6,62,32,38.2099463490856
53,47,20,27,38.58756276314948
35,50,10,0,55.90169943749474
63,2,7,60,80.62257748298549
36,60,5,17,53.009433122794285
14,49,12,6,43.04648650006177
25,34,46,1,39.11521443121589
19,29,40,59,36.61966684720111
7,16,46,63,61.07372593840988
54,2,12,41,57.3149195236284
11,6,56,6,45.0
35,22,44,60,39.05124837953327
0,12,34,55,54.817880294662984
33,59,62,22,47.01063709417264
21,8,61,63,68.00735254367721
32,59,52,24,40.311288741492746
47,5,41,52,47.38143096192854
16,61,63,42,50.695167422546305
57,29,16,60,51.40038910358559
51,26,2,40,50.96076922496363
62,8,62,39,31.0
43,35,49,4,31.575306807693888
19,27,60,48,46.06517122512408
61,2,17,31,52.69724850502159
62,43,7,6,66.2872536767062
51,0,31,56,59.464274989274024
6,28,41,0,44.82186966202994
6,59,5,5,54.00925846556311
43,37,29,2,37.69615364994153
4,2,57,49,70.83784299369935
14,4,58,51,64.38167441127949
63,5,55,34,30.083217912982647
15,52,54,63,40.52159917870962
46,35,63,3,36.235341863986875
5,20,39,4,37.57658845611187
31,26,1,15,31.953090617340916
59,37,46,0,39.21734310225516
18,52,30,11,42.720018726587654
4,16,53,31,51.24451190127583
8,47,41,2,55.80322571321482
55,3,32,63,64.25729530566937
50,50,4,61,47.29693436154187
31,50,62,40,32.57299494980466
61,38,23,23,40.85339643163099
30,4,50,37,38.58756276314948
32,44,63,17,41.10960958218893
44,26,11,49,40.22437072223753
32,7,7,30,33.97057550292606
55,53,0,33,58.52349955359813
61,59,2,38,62.625873247404705
57,59,61,28,31.25699921617557
9,26,55,44,49.39635614091387
53,21,54,57,36.013886210738214
59,50,41,22,33.28663395418648
10,61,26,11,52.49761899362675
9,21,52,24,43.104524124504614
2,55,52,53,50.039984012787215
52,47,39,4,44.9221548904324
56,32,4,46,53.85164807134504
62,59,2,62,60.07495318350236
54,55,11,28,50.774009099144415
6,31,57,5,57.245087125446844
33,2,41,57,55.57877292636101
9,55,47,56,38.01315561749642
56,11,9,44,57.42821606144492
14,31,51,26,37.33630940518894
57,60,30,5,61.26989472816156
43,45,0,1,61.5223536610881
47,44,27,3,45.617978911828175
55,10,26,50,49.4064773081425
50,43,6,19,50.11985634456667
56,27,39,58,35.35533905932738
0,12,57,15,57.07889277132134
51,53,0,25,58.180752831155424
