istart,jstart,igoal,jgoal,euclid
11,62,45,15,58.008620049092706
11,15,42,29,34.0147027033899
11,50,59,24,54.589376255824725
26,53,50,11,48.373546489791295
52,63,36,9,56.32051136131489
36,14,15,56,46.95742752749558
52,18,2,16,50.039984012787215
17,45,41,7,44.94441010848846
55,7,14,32,48.02082881417188
5,6,49,46,59.464274989274024
10,26,57,24,47.042533945356304
41,36,10,51,34.438350715445125
50,8,41,51,43.93176527297759
56,37,22,34,34.132096331752024
29,19,9,60,45.617978911828175
4,1,28,36,42.43819034784589
52,25,17,53,44.82186966202994
15,33,45,7,39.698866482558415
44,30,27,1,33.61547262794322
9,29,31,52,31.827660925679098
27,62,12,14,50.28916384272063
47,54,12,19,49.49747468305833
4,10,46,56,62.289646009589745
18,2,52,45,54.817880294662984
51,8,39,58,51.419840528729765
28,6,6,31,33.301651610693426
1,54,48,7,66.46803743153546
26,40,30,0,40.19950248448356
60,46,7,45,53.009433122794285
20,0,44,34,41.617304093369626
44,37,5,37,39.0
44,58,6,1,68.5054742338158
47,54,57,11,44.14748010928823
51,14,13,46,49.678969393496885
48,60,22,20,47.70744176750625
49,16,18,44,41.773197148410844
17,0,58,28,49.64876634922564
54,19,21,33,35.84689665786984
60,3,31,32,41.012193308819754
25,9,61,62,64.07027391856539
7,56,62,22,64.66065264130884
6,59,41,0,68.60029154456998
46,60,9,44,40.311288741492746
57,35,9,19,50.59644256269407
59,10,43,58,50.59644256269407
41,60,56,7,55.08175741568164
51,9,35,46,40.311288741492746
41,62,22,29,38.07886552931954
52,39,50,1,38.05259518088089
28,56,60,3,61.91122676865643
0,15,53,53,65.21502894272147
58,0,60,43,43.04648650006177
36,44,43,7,37.656340767525464
63,61,8,39,59.23681287847955
41,4,6,34,46.09772228646444
53,18,16,57,53.75872022286245
19,17,40,39,30.4138126514911
53,37,9,31,44.40720662234904
6,0,28,37,43.04648650006177
62,13,25,22,38.07886552931954
19,11,28,61,50.80354318352215
30,54,58,37,32.7566787083184
60,23,58,62,39.05124837953327
49,4,19,23,35.510561809129406
9,54,9,14,40.0
63,59,62,26,33.015148038438355
62,57,48,15,44.27188724235731
25,30,48,10,30.479501308256342
28,43,54,59,30.528675044947494
12,37,58,28,46.87216658103186
28,37,0,54,32.7566787083184
8,44,32,6,44.94441010848846
12,55,49,18,52.32590180780452
59,10,16,50,58.728187440104094
61,63,20,39,47.50789408087881
27,6,9,33,32.449961479175904
13,54,63,18,61.61168720299745
6,55,51,51,45.17742799230607
39,35,12,11,36.124783736376884
2,46,2,2,44.0
50,45,13,61,40.311288741492746
27,14,58,0,34.0147027033899
8,2,48,15,42.05948168962618
9,60,21,3,58.249463516842795
61,58,57,12,46.17358552246078
0,55,56,30,61.326992425847855
46,48,27,7,45.18849411078001
49,56,54,17,39.319206502675
50,8,45,41,33.37663853655727
49,62,45,30,32.2490309931942
23,63,41,30,37.589892258425
28,31,55,57,37.48332962798263
2,57,25,14,48.76474136094644
21,34,7,62,31.304951684997057
34,6,63,37,42.44997055358225
5,5,3,63,58.034472514187634
17,47,53,50,36.124783736376884
63,49,19,1,65.11528238439882
3,51,2,20,31.016124838541646
13,57,7,9,48.373546489791295
