istart,jstart,igoal,jgoal,euclid
10,14,3,57,43.56604182158393
5,18,40,46,44.82186966202994
0,56,60,15,72.67048919609665
9,0,11,44,44.04543109109048
43,19,10,47,43.278170016764804
2,2,11,40,39.05124837953327
32,50,37,11,39.319206502675
34,1,17,27,31.064449134018133
58,49,10,46,48.093658625644196
12,62,55,30,53.600373133029585
50,9,3,58,67.89698078707183
24,59,45,10,53.31041174104736
38,58,25,28,32.69556544854363
55,14,56,53,39.01281840626232
20,31,57,34,37.12142238654117
1,44,14,12,34.539832078341085
22,8,7,56,50.28916384272063
30,54,57,8,53.33854141237835
16,31,48,22,33.24154027718932
45,40,14,16,39.20459156782532
9,53,59,54,50.00999900019995
29,58,13,11,49.64876634922564
28,59,6,26,39.66106403010388
8,31,32,7,33.94112549695428
18,55,62,21,55.60575509783138
40,54,55,22,35.34119409414458
5,29,48,13,45.880278987817846
45,45,51,11,34.52535300326414
48,7,18,41,45.34313619501854
3,49,39,44,36.345563690772494
4,24,51,49,53.23532661682466
42,22,4,59,53.03772242470448
37,10,5,62,61.05735008989499
4,27,44,20,40.607881008493905
37,7,10,57,56.824290580701486
4,48,57,39,53.75872022286245
56,15,41,54,41.78516483155236
19,27,53,13,36.76955262170047
38,60,11,6,60.37383539249432
13,45,61,47,48.041648597857254
40,53,43,4,49.09175083453431
39,31,4,50,39.824615503479755
60,39,36,60,31.89043743820395
13,58,36,30,36.235341863986875
34,5,50,39,37.57658845611187
59,53,3,18,66.03786792439622
57,17,25,7,33.52610922848042
2,45,48,12,56.61271941887264
15,25,63,52,55.072679252057455
46,61,10,29,48.16637831516918
49,14,10,53,55.154328932550705
1,28,18,57,33.61547262794322
16,3,61,13,46.09772228646444
50,35,58,4,32.01562118716424
57,31,31,52,33.421549934136806
48,60,1,32,54.70831746635972
61,9,32,49,49.4064773081425
17,44,47,51,30.805843601498726
0,61,34,1,68.96375859826666
20,45,52,62,36.235341863986875
3,48,34,20,41.773197148410844
62,56,14,6,69.31089380465383
4,48,55,40,51.62363799656123
17,25,43,61,44.40720662234904
17,46,47,24,37.20215047547655
54,32,4,33,50.00999900019995
23,28,52,13,32.64965543462902
11,54,57,0,70.9365914038728
15,21,51,38,39.81205847478876
0,49,8,17,32.984845004941285
5,1,11,48,47.38143096192854
49,13,46,47,34.132096331752024
2,9,51,18,49.8196748283246
12,57,40,15,50.47771785649585
41,5,1,2,40.11234224026316
18,31,55,39,37.8549864614954
37,61,4,52,34.20526275297414
40,9,1,49,55.86591089385369
59,62,42,23,42.5440947723653
6,36,44,55,42.485291572496
63,60,39,13,52.773099207835045
5,9,48,38,51.86520991955976
9,61,56,56,47.265209192385896
45,59,18,10,55.94640292279746
33,28,56,1,35.4682957019364
57,17,4,30,54.57105459856901
51,3,50,44,41.012193308819754
31,61,9,38,31.827660925679098
17,43,59,16,49.92995093127971
3,37,37,1,49.51767361255979
63,54,61,17,37.05401462729781
36,43,57,20,31.144823004794873
15,62,52,3,69.6419413859206
58,5,4,1,54.147945482723536
58,27,12,12,48.38388161361178
50,1,6,28,51.62363799656123
6,22,29,57,41.88078318274385
15,20,59,5,46.486557196677836
47,62,58,16,47.29693436154187
34,24,58,3,31.89043743820395
