istart,jstart,igoal,jgoal,euclid
13,34,52,63,48.60041152089147
8,6,2,40,34.52535300326414
31,49,58,24,36.796738985948195
39,3,63,48,51.0
8,12,38,48,46.861498055439924
3,48,61,39,58.69412236331676
33,20,39,59,39.45883931389772
55,30,26,14,33.12099032335839
7,2,42,40,51.66236541235796
33,63,54,11,56.08029957123981
35,47,48,19,30.870698080866262
42,15,12,18,30.14962686336267
1,52,11,13,40.26164427839479
56,23,23,40,37.12142238654117
62,41,1,63,64.8459713474939
37,46,16,8,43.41658669218482
34,11,59,59,54.120236510939236
30,47,27,2,45.09988913511872
54,50,22,18,45.254833995939045
50,14,15,57,55.44366510251645
44,43,54,3,41.23105625617661
34,54,7,3,57.706152185014034
0,1,20,58,60.40695324215582
59,40,3,63,60.53924347066124
25,3,63,19,41.23105625617661
8,25,63,24,55.00909015790027
44,61,15,36,38.28837943815329
7,5,29,44,44.77722635447622
60,51,22,55,38.2099463490856
7,33,52,10,50.53711507397311
30,0,38,54,54.589376255824725
63,28,29,6,40.496913462633174
19,40,48,21,34.66987164671943
60,53,46,24,32.202484376209235
43,60,13,59,30.01666203960727
59,29,6,52,57.77542730261716
39,3,63,53,55.46169849544819
55,43,24,12,43.840620433565945
51,31,7,42,45.35416188179427
27,6,60,7,33.015148038438355
62,19,0,36,64.28841264178172
33,50,1,49,32.01562118716424
50,55,14,62,36.6742416417845
62,40,20,57,45.31004303683677
59,25,9,11,51.92301994298868
25,18,63,13,38.3275357934736
12,55,63,49,51.35172830587107
0,3,49,21,52.20153254455275
6,53,5,20,33.015148038438355
37,20,10,34,30.4138126514911
10,5,17,60,55.44366510251645
31,45,62,50,31.400636936215164
4,39,32,13,38.2099463490856
7,60,55,45,50.28916384272063
11,23,49,16,38.63935817272331
2,44,52,42,50.039984012787215
45,55,63,1,56.92099788303083
43,38,41,4,34.058772731852805
5,14,42,40,45.221676218380054
47,46,10,4,55.97320787662612
0,17,36,4,38.27531841800928
13,16,49,52,50.91168824543142
21,55,51,61,30.59411708155671
24,4,45,40,41.677331968349414
5,46,42,4,55.97320787662612
53,44,11,58,44.27188724235731
32,4,59,47,50.774009099144415
47,3,60,52,50.695167422546305
32,10,0,3,32.7566787083184
22,60,28,29,31.575306807693888
5,52,19,4,50.0
5,49,4,3,46.010868281309364
4,18,58,5,55.54277630799526
6,34,5,2,32.01562118716424
56,60,26,5,62.64982043070834
53,4,57,41,37.21558813185679
60,34,2,11,62.39390995922599
12,10,46,11,34.0147027033899
5,56,52,52,47.16990566028302
13,4,30,56,54.70831746635972
12,15,48,61,58.412327466040935
35,20,2,17,33.13608305156178
48,5,36,38,35.11409973215888
19,31,57,4,46.61544808322666
41,24,7,7,38.01315561749642
61,5,15,12,46.52956049652737
0,43,44,23,48.33218389437829
40,43,53,0,44.9221548904324
0,11,49,23,50.44799302251776
5,13,35,61,56.60388679233962
60,28,6,15,55.54277630799526
11,59,28,6,55.65968020030299
52,17,1,57,64.81512169239521
43,22,58,59,39.92492955535426
51,56,16,63,35.6931365951495
53,45,12,26,45.18849411078001
30,26,4,61,43.60045871318328
42,53,59,16,40.718546143004666
31,21,9,58,43.04648650006177
60,0,24,59,69.1158447825099
