istart,jstart,igoal,jgoal,euclid
44,43,54,12,32.57299494980466
33,62,16,20,45.31004303683677
5,12,62,0,58.249463516842795
42,55,50,14,41.773197148410844
17,39,56,18,44.294469180700204
21,58,63,14,60.8276253029822
33,1,17,50,51.54609587543949
32,42,58,62,32.802438933713454
47,1,55,37,36.87817782917155
42,48,0,21,49.92995093127971
63,43,5,61,60.728905802755904
1,59,31,48,31.953090617340916
43,1,19,41,46.647615158762406
56,55,16,54,40.01249804748511
17,51,55,12,54.45181356024793
60,21,14,60,60.30754513325841
10,5,36,52,53.71219600798314
47,62,20,13,55.94640292279746
1,48,47,34,48.08326112068523
58,13,17,56,59.413803110051795
59,12,8,56,67.35725647619564
63,41,37,63,34.058772731852805
7,57,49,51,42.42640687119285
62,54,19,14,58.728187440104094
23,56,63,47,41.0
10,16,41,12,31.25699921617557
49,17,54,54,37.33630940518894
14,48,5,15,34.20526275297414
15,46,40,14,40.607881008493905
20,63,39,0,65.80273550544841
21,63,53,21,52.80151512977634
2,47,45,4,60.81118318204309
3,13,41,55,56.639209034025185
19,59,5,9,51.92301994298868
26,57,7,7,53.48831648126533
37,39,27,4,36.40054944640259
43,58,49,5,53.33854141237835
0,19,35,2,38.91015291668744
42,15,27,49,37.16180835212409
40,0,26,50,51.92301994298868
40,30,54,3,30.4138126514911
9,5,53,45,59.464274989274024
48,2,35,51,50.695167422546305
12,57,45,53,33.24154027718932
10,22,56,61,60.30754513325841
56,7,1,18,56.089214649520635
29,7,57,53,53.85164807134504
27,51,2,12,46.32493928760188
45,44,0,9,57.0087712549569
38,50,58,0,53.85164807134504
8,42,34,58,30.528675044947494
28,39,16,11,30.463092423455635
53,18,19,22,34.23448553724738
13,62,53,2,72.11102550927978
39,56,9,53,30.14962686336267
49,15,63,49,36.76955262170047
53,6,0,8,53.03772242470448
32,56,0,46,33.52610922848042
17,5,22,52,47.265209192385896
43,2,9,1,34.0147027033899
38,44,22,3,44.01136216933077
58,16,52,59,43.41658669218482
13,47,6,11,36.6742416417845
2,16,9,55,39.6232255123179
8,6,21,58,53.600373133029585
50,9,8,38,51.03920062069938
18,55,9,11,44.91102314577124
8,7,17,41,35.17101079013795
10,2,59,40,62.00806399170998
12,10,56,40,53.25410782277739
54,62,25,43,34.66987164671943
17,62,36,18,47.92702786528704
19,8,24,59,51.24451190127583
46,38,1,34,45.17742799230607
57,7,9,19,49.47726750741192
22,3,62,38,53.150729063673246
41,44,5,62,40.24922359499622
1,61,26,22,46.32493928760188
0,10,6,61,51.35172830587107
54,15,15,62,61.07372593840988
24,8,49,49,48.02082881417188
16,63,44,35,39.59797974644666
1,20,51,49,57.8013840664737
1,35,40,26,40.024992192379
20,50,62,46,42.190046219457976
21,19,56,51,47.4236228055175
53,36,17,54,40.24922359499622
55,40,38,0,43.46262762420146
28,54,60,45,33.24154027718932
20,48,56,18,46.861498055439924
28,19,31,57,38.118237105091836
57,55,34,20,41.88078318274385
25,17,32,47,30.805843601498726
31,57,4,35,34.828149534535996
41,2,33,55,53.600373133029585
19,56,47,6,57.30619512757761
20,51,16,17,34.23448553724738
37,7,1,39,48.16637831516918
53,19,26,39,33.60059523282288
51,51,25,20,40.45985664828782
