istart,jstart,igoal,jgoal,euclid
40,47,10,23,38.41874542459709
63,56,5,8,75.28612089887484
55,46,11,24,49.193495504995376
5,42,44,8,51.73973328110612
50,55,9,24,51.40038910358559
18,58,57,31,47.43416490252569
17,54,45,0,60.8276253029822
50,57,10,22,53.150729063673246
38,62,20,26,40.24922359499622
22,25,12,54,30.675723300355934
22,23,3,53,35.510561809129406
9,12,57,44,57.688820407423826
54,24,17,6,41.14608122288197
20,61,61,7,67.80117993073571
61,36,16,3,55.80322571321482
1,19,36,54,49.49747468305833
55,21,59,56,35.22782990761707
61,47,19,29,45.69463863518345
25,59,58,62,33.13608305156178
51,51,15,42,37.107950630558946
12,60,25,15,46.84015371452148
46,21,10,34,38.27531841800928
23,0,51,38,47.20169488482379
16,41,49,40,33.015148038438355
6,3,44,61,69.33974329343886
10,33,32,63,37.20215047547655
42,14,34,62,48.662100242385755
52,11,18,8,34.132096331752024
51,9,19,7,32.0624390837628
46,0,18,26,38.2099463490856
10,61,6,24,37.21558813185679
56,50,22,14,49.51767361255979
16,21,63,47,53.71219600798314
54,59,20,42,38.01315561749642
55,58,52,8,50.08991914547278
38,37,38,0,37.0
52,23,14,63,55.17245689653489
51,33,22,8,38.28837943815329
8,2,62,57,77.07788269017254
50,29,21,20,30.364452901377952
47,24,13,43,38.948684188300895
27,63,2,8,60.41522986797286
38,57,42,26,31.25699921617557
15,32,53,16,41.23105625617661
7,27,40,31,33.24154027718932
46,50,11,27,41.88078318274385
41,47,40,9,38.01315561749642
51,7,39,51,45.60701700396552
47,59,43,9,50.15974481593781
22,52,53,54,31.064449134018133
52,32,19,53,39.11521443121589
13,56,62,26,57.4543296888929
34,35,59,7,37.53664875824692
39,63,61,39,32.55764119219941
59,43,21,52,39.05124837953327
59,5,5,44,66.61080993352356
45,30,12,20,34.48187929913333
4,28,44,56,48.82622246293481
21,53,37,16,40.311288741492746
45,47,11,17,45.34313619501854
53,45,21,15,43.86342439892262
20,1,36,61,62.0966987850401
19,1,52,24,40.22437072223753
20,24,47,42,32.449961479175904
50,28,1,11,51.86520991955976
49,26,11,36,39.293765408777
7,22,62,23,55.00909015790027
49,6,41,50,44.721359549995796
10,48,19,11,38.07886552931954
61,39,25,2,51.62363799656123
11,59,52,6,67.00746227100382
46,24,10,63,53.075418038862395
48,51,2,60,46.87216658103186
62,52,28,63,35.73513677041127
8,61,57,19,64.53681120105021
61,2,13,63,77.62087348130012
12,3,20,54,51.62363799656123
9,0,45,53,64.07027391856539
1,62,46,13,66.52818951391959
17,61,44,28,42.638011210655684
10,30,47,25,37.33630940518894
59,54,54,22,32.38826948140329
17,0,45,12,30.463092423455635
24,11,60,57,58.412327466040935
10,43,53,9,54.817880294662984
61,40,18,5,55.44366510251645
0,21,58,17,58.137767414994535
58,48,3,42,55.326304774492215
6,20,6,60,40.0
0,6,56,36,63.52952069707436
21,21,12,50,30.364452901377952
37,43,63,63,32.802438933713454
41,23,3,44,43.41658669218482
38,43,4,5,50.99019513592785
53,37,6,15,51.894122981316485
48,26,17,59,45.27692569068709
9,12,16,49,37.656340767525464
8,48,44,9,53.075418038862395
44,56,36,6,50.635955604688654
13,10,38,57,53.23532661682466
