istart,jstart,igoal,jgoal,euclid
25,8,32,62,54.45181356024793
63,27,14,13,50.96076922496363
16,62,61,28,56.4003546088143
30,13,63,9,33.24154027718932
63,4,31,61,65.36818798161687
10,2,52,32,51.61395160225576
42,44,62,20,31.240998703626616
62,28,29,45,37.12142238654117
41,10,20,34,31.89043743820395
57,40,47,0,41.23105625617661
39,54,52,2,53.600373133029585
56,18,17,34,42.15447781671598
49,39,8,15,47.50789408087881
11,0,10,30,30.01666203960727
22,62,31,31,32.28002478313795
39,12,24,50,40.85339643163099
36,52,59,21,38.600518131237564
59,59,22,53,37.48332962798263
42,26,14,52,38.2099463490856
36,46,46,0,47.07440918375928
29,57,6,21,42.720018726587654
41,56,5,2,64.89992295835181
44,45,58,6,41.43669871020132
11,61,7,18,43.18564576337837
34,57,46,3,55.31726674375732
56,31,4,41,52.952809179494906
37,10,25,61,52.392747589718944
42,1,11,4,31.144823004794873
49,58,16,56,33.06055050963308
19,43,52,18,41.400483088968905
20,16,33,45,31.78049716414141
46,51,36,1,50.99019513592785
58,43,5,60,55.65968020030299
37,57,31,11,46.389654018972806
22,33,50,8,37.53664875824692
26,44,60,19,42.20189569201838
23,17,1,63,50.99019513592785
30,40,3,3,45.803929962395145
1,2,32,35,45.27692569068709
19,7,51,14,32.7566787083184
22,8,46,58,55.46169849544819
27,11,59,4,32.7566787083184
4,9,15,48,40.52159917870962
34,63,10,11,57.271284253105414
29,38,25,1,37.21558813185679
56,14,51,51,37.33630940518894
52,16,54,47,31.064449134018133
57,9,17,27,43.86342439892262
52,20,37,54,37.16180835212409
58,20,3,59,67.42403132415029
25,12,50,39,36.796738985948195
56,9,33,46,43.56604182158393
63,29,49,60,34.0147027033899
4,14,11,51,37.656340767525464
63,53,27,56,36.124783736376884
62,56,19,43,44.9221548904324
43,53,8,31,41.340053217188775
50,17,32,61,47.53945729601885
32,10,43,39,31.016124838541646
49,51,63,21,33.1058907144937
50,35,35,5,33.54101966249684
49,7,0,33,55.47071299343465
5,16,56,25,51.78802950489621
59,29,44,1,31.76476034853718
37,2,43,36,34.52535300326414
11,34,62,28,51.35172830587107
61,18,60,61,43.01162633521314
53,45,58,5,40.311288741492746
33,56,6,8,55.072679252057455
9,15,54,63,65.79513659838392
41,58,40,15,43.01162633521314
60,16,30,28,32.31098884280702
46,39,5,3,54.56189146281496
4,48,41,57,38.07886552931954
8,4,26,49,48.46648326421054
6,7,60,3,54.147945482723536
22,6,46,38,40.0
51,34,0,33,51.0098029794274
3,36,63,41,60.207972893961475
5,5,6,52,47.01063709417264
7,9,30,50,47.01063709417264
13,60,51,36,44.94441010848846
32,4,52,32,34.40930106817051
19,63,44,40,33.97057550292606
22,6,43,60,57.9396237474839
31,55,60,6,56.938563381947034
40,61,21,2,61.98386886924694
59,37,5,36,54.00925846556311
25,54,63,22,49.678969393496885
18,53,61,60,43.56604182158393
11,46,22,14,33.83784863137726
54,28,11,58,52.43090691567332
9,31,60,23,51.62363799656123
41,14,47,58,44.40720662234904
53,3,41,60,58.249463516842795
22,62,27,25,37.33630940518894
32,29,61,13,33.12099032335839
17,47,60,47,43.0
9,60,62,51,53.75872022286245
9,43,39,29,33.1058907144937
