istart,jstart,igoal,jgoal,euclid
57,3,19,10,38.63935817272331
59,7,23,39,48.16637831516918
4,18,45,8,42.20189569201838
38,29,12,10,32.202484376209235
24,36,46,59,31.827660925679098
29,8,50,40,38.27531841800928
16,63,51,49,37.69615364994153
41,51,42,0,51.0098029794274
12,47,39,17,40.36087214122113
27,9,27,41,32.0
56,44,45,5,40.52159917870962
1,8,50,1,49.49747468305833
43,11,12,41,43.139309220245984
3,10,54,36,57.245087125446844
20,49,63,14,55.44366510251645
16,10,61,53,62.24146527838174
59,20,26,16,33.24154027718932
48,16,19,6,30.675723300355934
43,52,3,16,53.81449618829484
37,4,12,44,47.16990566028302
54,6,0,9,54.08326913195984
6,3,34,43,48.82622246293481
19,55,35,28,31.38470965295043
55,52,1,47,54.230987451824994
2,42,56,61,57.245087125446844
55,53,37,15,42.04759208325728
19,44,49,3,50.80354318352215
57,14,44,60,47.80167361086848
22,55,63,59,41.19465984809196
53,60,59,4,56.32051136131489
11,43,19,9,34.92849839314596
41,52,6,57,35.35533905932738
18,21,41,58,43.56604182158393
41,39,7,21,38.47076812334269
10,12,43,56,55.0
3,43,42,49,39.45883931389772
32,36,57,62,36.069377593742864
21,13,20,47,34.0147027033899
2,2,33,55,61.40032573203501
40,48,0,37,41.48493702538308
1,7,33,5,32.0624390837628
47,58,32,12,48.38388161361178
15,20,35,60,44.721359549995796
8,3,36,41,47.20169488482379
62,54,15,47,47.51841748206689
32,5,21,58,54.12947441089743
37,55,62,4,56.79788728465171
43,1,12,62,68.42514157822401
46,48,1,62,47.12748667179272
56,58,11,39,48.84669896727925
11,37,56,10,52.478567053607705
3,15,26,46,38.600518131237564
18,11,24,55,44.40720662234904
28,43,30,11,32.0624390837628
28,62,37,17,45.89117562233506
56,37,0,21,58.240879114244144
5,34,53,43,48.83646178829912
56,2,8,43,63.12685640834652
0,60,60,8,79.39773296511683
52,45,21,8,48.27007354458868
17,10,49,45,47.4236228055175
45,21,12,47,42.01190307520001
63,12,9,63,74.27651041883968
22,36,58,20,39.395431207184416
21,2,29,37,35.90264614203248
0,4,59,36,67.11929677819934
1,44,49,37,48.507731342539614
16,60,51,48,37.0
4,2,10,46,44.40720662234904
31,20,49,54,38.47076812334269
8,53,18,3,50.99019513592785
51,54,58,3,51.478150704935004
59,62,3,22,68.81860213634101
3,21,33,50,41.72529209005013
2,5,52,50,67.26812023536856
62,20,0,41,65.45991139621256
55,62,62,20,42.579337712087536
56,43,12,39,44.181444068749045
56,22,33,50,36.235341863986875
28,38,29,4,34.0147027033899
46,56,1,17,59.54829972383762
15,18,45,20,30.066592756745816
36,39,3,14,41.400483088968905
20,5,23,38,33.13608305156178
36,30,6,16,33.1058907144937
21,46,58,63,40.718546143004666
15,15,62,15,47.0
16,19,45,35,33.12099032335839
44,0,62,52,55.02726596879042
30,54,58,14,48.82622246293481
14,15,27,62,48.76474136094644
32,39,44,11,30.463092423455635
60,59,50,5,54.91812087098393
24,11,61,63,63.8200595424354
5,46,46,8,55.90169943749474
15,17,29,56,41.43669871020132
54,2,6,8,48.373546489791295
19,9,9,52,44.14748010928823
43,11,3,4,40.607881008493905
21,20,63,47,49.92995093127971
