istart,jstart,igoal,jgoal,euclid
16,3,46,33,42.42640687119285
2,13,32,28,33.54101966249684
6,23,46,63,56.568542494923804
19,62,27,16,46.69047011971501
51,55,46,25,30.4138126514911
3,47,43,28,44.28317965096906
14,31,56,12,46.09772228646444
46,62,13,34,43.278170016764804
9,39,58,21,52.20153254455275
31,10,50,53,47.01063709417264
47,19,10,3,40.311288741492746
49,48,15,38,35.4400902933387
29,14,4,59,51.478150704935004
35,5,62,35,40.36087214122113
61,11,10,25,52.88667128870941
0,51,47,61,48.05205510693585
6,1,57,49,70.03570517957252
61,12,49,48,37.94733192202055
17,1,56,40,55.154328932550705
61,46,59,10,36.05551275463989
48,22,49,55,33.015148038438355
61,9,6,29,58.52349955359813
41,57,58,25,36.235341863986875
44,56,50,24,32.55764119219941
61,48,34,6,49.92995093127971
60,58,55,0,58.215118311311535
12,54,59,4,68.62215385719105
3,0,3,31,31.0
32,9,35,53,44.10215414239989
53,50,34,20,35.510561809129406
16,61,23,11,50.48762224545735
28,18,61,57,51.088159097779204
63,21,59,59,38.2099463490856
18,55,4,11,46.17358552246078
16,33,60,22,45.35416188179427
58,55,33,0,60.41522986797286
5,29,47,4,48.877397639399746
52,38,20,35,32.14031735997639
55,37,0,55,57.87054518492115
61,7,57,59,52.15361924162119
62,41,29,21,38.58756276314948
2,1,32,49,56.60388679233962
47,6,35,52,47.53945729601885
1,23,57,7,58.240879114244144
59,34,4,53,58.18934610390462
24,13,63,30,42.5440947723653
0,31,60,18,61.39218191268331
3,61,58,1,81.39410298049853
45,31,1,10,48.75448697299562
5,37,30,8,38.28837943815329
56,59,58,9,50.039984012787215
14,45,54,10,53.150729063673246
7,60,38,52,32.01562118716424
39,56,15,1,60.00833275470999
20,8,47,24,31.38470965295043
10,44,20,1,44.14748010928823
59,35,58,4,31.016124838541646
39,2,0,17,41.78516483155236
10,35,43,0,48.104053883222775
60,48,5,50,55.036351623268054
22,54,2,9,49.24428900898052
19,7,48,37,41.72529209005013
4,61,40,56,36.345563690772494
1,9,26,51,48.877397639399746
55,55,10,39,47.75981574503821
56,57,23,15,53.41348144429457
30,0,30,50,50.0
0,23,1,63,40.01249804748511
1,12,43,3,42.95346318982906
49,4,6,39,55.44366510251645
18,53,1,19,38.01315561749642
4,18,17,62,45.880278987817846
6,2,45,46,58.7962583843564
8,0,46,33,50.32891812864648
44,43,28,9,37.57658845611187
58,58,37,4,57.9396237474839
62,1,50,34,35.11409973215888
58,44,47,7,38.600518131237564
40,59,9,11,57.14017850864661
58,29,18,53,46.647615158762406
3,58,60,29,63.953107821277925
30,25,59,14,31.016124838541646
7,8,49,31,47.885279575251516
52,58,6,41,49.040799340956916
35,63,46,24,40.52159917870962
49,51,4,13,58.89821729050889
58,35,0,6,64.8459713474939
3,22,42,21,39.01281840626232
20,60,57,24,51.62363799656123
17,36,49,54,36.71511950137164
37,59,39,0,59.033888572581766
34,8,26,61,53.600373133029585
49,34,28,0,39.96248240537617
5,31,55,16,52.20153254455275
47,39,12,61,41.340053217188775
2,8,57,20,56.293871780150276
41,21,52,62,42.44997055358225
60,48,4,8,68.81860213634101
24,56,39,24,35.34119409414458
24,17,25,62,45.0111097397076
