istart,jstart,igoal,jgoal,euclid
4,57,51,37,51.07837115648854
46,6,6,31,47.16990566028302
41,10,43,53,43.04648650006177
50,44,14,32,37.94733192202055
35,52,40,1,51.24451190127583
0,53,38,52,38.01315561749642
60,54,12,18,60.0
39,59,4,55,35.22782990761707
10,1,30,50,52.92447448959697
6,44,9,1,43.104524124504614
6,2,46,24,45.65084884205331
44,2,43,33,31.016124838541646
23,56,36,14,43.965895873961216
5,39,52,22,49.9799959983992
58,0,8,45,67.26812023536856
59,55,5,54,54.00925846556311
49,26,2,62,59.20304046246274
60,42,12,45,48.093658625644196
54,50,19,29,40.8166632639171
63,45,27,62,39.81205847478876
4,5,39,49,56.22277118748239
58,48,8,37,51.19570294468082
8,59,46,0,70.178344238091
8,21,6,51,30.066592756745816
47,0,57,62,62.80127387243033
61,39,21,5,52.49761899362675
49,38,4,52,47.12748667179272
37,44,41,8,36.22154055254967
28,52,42,18,36.76955262170047
36,11,0,55,56.85068161420758
5,32,50,13,48.84669896727925
54,7,31,55,53.225933528685054
63,36,6,0,67.4166151627327
10,12,36,51,46.87216658103186
10,19,45,16,35.12833614050059
50,50,31,9,45.18849411078001
26,39,22,1,38.2099463490856
18,48,12,17,31.575306807693888
22,33,62,7,47.70744176750625
18,0,62,16,46.8187996428785
50,48,16,7,53.2634959423431
34,50,31,17,33.13608305156178
10,54,51,61,41.593268686170845
57,60,59,17,43.04648650006177
15,4,15,48,44.0
0,18,38,22,38.2099463490856
7,22,29,45,31.827660925679098
30,7,0,8,30.01666203960727
24,3,47,56,57.77542730261716
60,63,1,38,64.07807737440318
35,55,23,18,38.897300677553446
25,35,56,46,32.89376840679705
51,11,21,44,44.598206241955516
46,45,6,42,40.11234224026316
41,5,9,2,32.14031735997639
42,63,33,18,45.89117562233506
10,5,54,59,69.65629906907199
15,1,11,47,46.17358552246078
61,36,28,60,40.80441152620633
32,17,51,51,38.948684188300895
35,25,7,58,43.278170016764804
21,11,11,47,37.36308338453881
8,33,60,2,60.53924347066124
11,50,58,48,47.042533945356304
58,49,11,58,47.853944456021594
45,19,5,45,47.70744176750625
6,44,42,45,36.013886210738214
43,10,37,47,37.48332962798263
19,55,62,49,43.41658669218482
6,21,55,32,50.21951811795888
18,46,57,36,40.26164427839479
6,9,51,57,65.79513659838392
62,57,18,26,53.823786563191554
10,33,41,56,38.600518131237564
50,23,52,55,32.0624390837628
3,62,59,51,57.0701322935211
29,7,13,51,46.8187996428785
31,55,56,22,41.400483088968905
18,47,55,38,38.07886552931954
53,41,32,17,31.89043743820395
40,27,5,50,41.88078318274385
10,12,4,60,48.373546489791295
17,53,59,20,53.41348144429457
45,61,5,27,52.49761899362675
49,32,55,1,31.575306807693888
8,33,61,8,58.60034129593445
9,17,39,55,48.41487374764082
29,0,15,30,33.1058907144937
20,49,22,1,48.041648597857254
12,45,58,18,53.33854141237835
11,63,57,20,62.96824596572466
39,51,19,11,44.721359549995796
58,3,0,3,58.0
44,59,2,4,69.20260110718382
35,18,54,49,36.359317925395686
53,26,23,60,45.34313619501854
60,60,11,14,67.20863039818622
22,8,61,40,50.44799302251776
62,31,4,0,65.76473218982953
50,23,37,51,30.870698080866262
