istart,jstart,igoal,jgoal,euclid
0,6,61,0,61.29437168288782
12,6,23,58,53.150729063673246
12,11,7,58,47.265209192385896
7,11,8,55,44.01136216933077
25,19,53,4,31.76476034853718
34,56,7,7,55.94640292279746
42,19,11,53,46.010868281309364
17,28,51,18,35.4400902933387
35,57,48,17,42.05948168962618
17,28,34,61,37.12142238654117
58,50,28,59,31.32091952673165
53,44,54,6,38.01315561749642
56,63,17,4,70.7248188403477
56,30,26,23,30.805843601498726
32,62,26,31,31.575306807693888
60,50,0,29,63.56886030125127
9,13,5,55,42.190046219457976
38,11,26,61,51.419840528729765
53,32,6,24,47.67598976424087
43,1,30,55,55.54277630799526
12,45,19,4,41.593268686170845
3,35,38,35,35.0
52,3,39,53,51.66236541235796
59,53,26,50,33.13608305156178
4,20,40,3,39.81205847478876
56,7,12,33,51.10772935672255
14,15,44,12,30.14962686336267
52,15,1,33,54.08326913195984
10,19,23,63,45.880278987817846
52,35,6,57,50.99019513592785
11,17,48,0,40.718546143004666
11,46,25,7,41.43669871020132
2,33,35,4,43.93176527297759
37,5,38,60,55.00909015790027
23,5,54,11,31.575306807693888
17,27,41,60,40.80441152620633
0,13,36,12,36.013886210738214
5,19,46,25,41.43669871020132
44,59,51,13,46.52956049652737
54,31,26,3,39.59797974644666
7,29,44,35,37.48332962798263
52,25,2,22,50.08991914547278
63,60,30,58,33.06055050963308
23,22,1,58,42.190046219457976
19,45,61,35,43.174066289845804
29,55,45,15,43.08131845707603
4,53,39,7,57.8013840664737
53,59,35,31,33.28663395418648
15,51,56,51,41.0
37,4,1,13,37.107950630558946
25,15,4,54,44.294469180700204
1,60,63,53,62.39390995922599
29,57,46,0,59.481089431852205
50,53,20,56,30.14962686336267
34,3,48,62,60.63827174318213
16,49,47,60,32.89376840679705
9,19,57,14,48.25971404805462
22,53,8,17,38.62641583165593
47,52,54,1,51.478150704935004
4,36,22,6,34.9857113690718
63,42,23,62,44.721359549995796
35,7,30,62,55.226805085936306
58,54,16,51,42.1070065428546
57,41,5,1,65.60487786742691
46,51,11,3,59.405386961116584
55,58,7,27,57.14017850864661
16,8,46,26,34.9857113690718
58,60,24,8,62.12889826803627
42,19,3,45,46.87216658103186
37,4,14,29,33.97057550292606
12,43,55,56,44.9221548904324
0,9,8,61,52.61178575186362
18,48,9,5,43.93176527297759
0,3,48,17,50.0
6,43,44,30,40.162171256046406
4,61,44,4,69.63476143421474
59,11,38,56,49.658836071740545
2,63,28,2,66.30987860040162
58,54,16,54,42.0
2,23,42,47,46.647615158762406
10,37,60,25,51.419840528729765
21,46,61,17,49.4064773081425
0,5,19,62,60.08327554319921
9,61,27,30,35.84689665786984
1,61,49,27,58.82176467941097
20,27,59,0,47.43416490252569
3,53,59,34,59.135437767890075
45,10,25,57,51.07837115648854
27,30,4,6,33.24154027718932
63,27,41,5,31.11269837220809
36,60,4,32,42.5205832509386
9,2,40,5,31.144823004794873
4,55,10,8,47.38143096192854
28,6,53,37,39.824615503479755
59,58,9,54,50.15974481593781
60,17,3,45,63.50590523722971
1,51,51,11,64.03124237432849
21,18,33,55,38.897300677553446
56,12,42,57,47.12748667179272
10,43,26,7,39.395431207184416
