istart,jstart,igoal,jgoal,euclid
5,9,51,27,49.39635614091387
18,3,57,29,46.87216658103186
5,9,37,32,39.408120990476064
10,10,48,32,43.9089968002003
59,1,27,8,32.7566787083184
7,17,41,34,38.01315561749642
15,18,49,57,51.73973328110612
43,46,33,10,37.36308338453881
9,39,6,1,38.118237105091836
59,7,24,39,47.4236228055175
18,12,43,42,39.05124837953327
63,57,8,60,55.08175741568164
62,18,13,8,50.00999900019995
15,46,9,5,41.43669871020132
43,34,3,56,45.65084884205331
4,29,53,48,52.55473337388365
6,32,61,47,57.0087712549569
42,6,14,39,43.278170016764804
53,13,9,40,51.62363799656123
15,15,40,39,34.655446902326915
15,10,56,55,60.876925020897694
44,57,17,42,30.886890422961002
63,24,34,14,30.675723300355934
22,14,56,40,42.80186911806539
54,21,26,52,41.773197148410844
9,11,15,52,41.43669871020132
40,17,59,57,44.28317965096906
15,51,18,5,46.09772228646444
24,4,58,61,66.37017402418047
63,43,5,11,66.24198064671678
60,26,15,8,48.46648326421054
16,10,17,44,34.0147027033899
8,46,54,57,47.29693436154187
22,2,41,37,39.824615503479755
23,16,5,43,32.449961479175904
3,18,55,29,53.150729063673246
19,14,13,56,42.42640687119285
43,5,33,42,38.3275357934736
19,48,48,33,32.64965543462902
44,20,7,63,56.72741841473134
7,15,44,51,51.62363799656123
46,41,2,12,52.69724850502159
27,8,35,51,43.73785545725808
49,48,5,27,48.75448697299562
6,48,61,24,60.00833275470999
44,26,12,52,41.23105625617661
43,13,14,60,55.226805085936306
8,50,40,32,36.71511950137164
56,3,29,58,61.26989472816156
44,30,3,27,41.10960958218893
54,54,5,34,52.92447448959697
62,0,23,24,45.79301256742124
49,8,17,55,56.859475903318
40,50,20,12,42.941821107167776
21,50,56,36,37.69615364994153
17,13,56,39,46.87216658103186
47,48,7,43,40.311288741492746
22,14,0,57,48.30113870293329
47,40,37,2,39.293765408777
54,28,28,3,36.069377593742864
27,62,10,15,49.9799959983992
2,23,12,60,38.3275357934736
51,14,55,53,39.20459156782532
11,34,44,8,42.01190307520001
60,34,27,19,36.24913792078372
3,8,43,32,46.647615158762406
8,60,50,62,42.04759208325728
58,16,1,59,71.40028011149536
53,56,0,45,54.12947441089743
33,27,18,55,31.76476034853718
21,11,56,4,35.6931365951495
7,15,25,43,33.28663395418648
49,4,56,50,46.52956049652737
22,62,16,31,31.575306807693888
54,60,24,14,54.91812087098393
52,31,6,45,48.08326112068523
31,52,50,20,37.21558813185679
40,39,35,1,38.3275357934736
51,30,7,1,52.69724850502159
62,30,11,36,51.35172830587107
38,62,26,21,42.720018726587654
23,5,30,61,56.43580423808985
14,14,36,54,45.65084884205331
19,1,51,40,50.44799302251776
10,6,42,28,38.8329756778952
9,42,59,37,50.24937810560445
24,24,11,59,37.33630940518894
52,54,20,37,36.235341863986875
35,62,3,0,69.77105417004964
5,2,43,33,49.040799340956916
1,26,53,60,62.12889826803627
15,41,59,62,48.75448697299562
47,54,37,20,35.4400902933387
0,10,20,40,36.05551275463989
9,45,48,60,41.78516483155236
36,27,27,58,32.28002478313795
58,60,5,13,70.83784299369935
26,23,0,7,30.528675044947494
8,41,56,48,48.507731342539614
52,62,43,15,47.853944456021594
