istart,jstart,igoal,jgoal,euclid
29,49,22,7,42.579337712087536
62,3,61,33,30.01666203960727
0,8,61,63,82.13403679352427
33,62,24,18,44.91102314577124
28,40,62,29,35.73513677041127
63,47,28,55,35.90264614203248
42,20,56,60,42.37924020083418
42,14,9,11,33.13608305156178
10,0,39,11,31.016124838541646
55,4,41,34,33.1058907144937
54,8,28,38,39.698866482558415
62,33,18,53,48.33218389437829
56,0,27,24,37.64306044943742
31,52,39,13,39.81205847478876
0,29,36,47,40.24922359499622
11,33,63,36,52.08646657242167
8,33,38,27,30.59411708155671
28,43,36,8,35.90264614203248
5,46,45,7,55.86591089385369
24,47,41,16,35.35533905932738
22,24,50,39,31.76476034853718
35,55,39,10,45.17742799230607
30,59,22,0,59.53990258641679
22,33,0,57,32.55764119219941
33,7,24,50,43.93176527297759
32,43,35,3,40.11234224026316
1,5,35,43,50.99019513592785
24,50,63,11,55.154328932550705
34,55,59,12,49.73932046178355
24,10,43,52,46.09772228646444
25,0,56,21,37.44329045369811
39,1,23,31,34.0
36,9,19,55,49.040799340956916
32,52,7,13,46.32493928760188
11,24,13,56,32.0624390837628
48,4,2,5,46.010868281309364
2,39,47,16,50.53711507397311
29,40,63,34,34.52535300326414
24,25,14,56,32.57299494980466
23,25,47,57,40.0
33,56,52,2,57.245087125446844
59,4,5,5,54.00925846556311
37,20,52,60,42.720018726587654
26,32,37,63,32.89376840679705
63,12,44,43,36.359317925395686
21,12,55,2,35.4400902933387
61,3,5,25,60.166435825965294
2,33,0,63,30.066592756745816
22,38,48,23,30.01666203960727
4,48,45,48,41.0
4,50,61,42,57.55866572463264
12,24,10,55,31.064449134018133
24,21,14,55,35.4400902933387
58,9,50,45,36.87817782917155
43,29,54,60,32.89376840679705
11,5,47,34,46.22769732530488
28,27,45,52,30.23243291566195
18,61,49,52,32.28002478313795
2,34,20,63,34.132096331752024
26,38,10,3,38.48376280978771
27,18,61,24,34.52535300326414
20,4,39,59,58.18934610390462
3,26,45,30,42.190046219457976
1,7,43,25,45.69463863518345
26,9,43,43,38.01315561749642
56,20,39,48,32.7566787083184
63,38,28,15,41.88078318274385
22,46,42,2,48.33218389437829
3,52,37,47,34.36568055487916
63,15,16,56,62.369864518050704
35,47,7,60,30.870698080866262
0,29,28,41,30.463092423455635
40,33,25,63,33.54101966249684
50,6,1,52,67.20863039818622
19,57,26,13,44.553338819890925
30,3,50,38,40.311288741492746
8,2,30,62,63.90618123468183
62,14,15,59,65.06919393998976
36,56,5,26,43.139309220245984
58,14,22,56,55.31726674375732
23,11,36,42,33.61547262794322
57,52,4,11,67.00746227100382
19,1,54,6,35.35533905932738
4,53,31,31,34.828149534535996
23,41,50,21,33.60059523282288
45,37,14,8,42.44997055358225
3,9,16,56,48.76474136094644
53,60,32,4,59.80802621722272
29,52,56,1,57.706152185014034
46,33,13,6,42.638011210655684
5,40,60,23,57.56735185849702
63,45,25,47,38.05259518088089
43,24,2,42,44.77722635447622
57,59,14,5,69.02897942168927
29,33,55,15,31.622776601683793
59,55,22,33,43.04648650006177
62,2,39,59,61.465437442517235
62,36,4,47,59.033888572581766
40,32,10,28,30.265491900843113
7,14,38,55,51.40038910358559
