istart,jstart,igoal,jgoal,euclid
38,12,26,50,39.84971769034255
10,62,32,40,31.11269837220809
9,32,57,11,52.392747589718944
44,32,15,55,37.013511046643494
38,26,55,53,31.906112267087632
30,57,37,1,56.43580423808985
58,3,6,3,52.0
45,19,2,60,59.413803110051795
53,7,27,54,53.71219600798314
32,42,0,44,32.0624390837628
40,50,59,11,43.382023926967726
39,59,49,6,53.9351462406472
49,54,60,13,42.44997055358225
20,14,43,46,39.408120990476064
27,6,0,29,35.4682957019364
60,44,17,6,57.38466694161429
59,58,25,18,52.49761899362675
51,2,47,44,42.190046219457976
37,23,36,55,32.01562118716424
44,50,50,8,42.42640687119285
16,55,23,1,54.45181356024793
25,31,55,2,41.72529209005013
29,52,17,21,33.24154027718932
8,13,58,48,61.032778078668514
62,3,18,7,44.181444068749045
46,45,9,20,44.654227123532216
9,31,12,61,30.14962686336267
36,53,62,0,59.033888572581766
6,52,36,24,41.036569057366385
46,30,9,58,46.400431032480725
56,58,14,53,42.2965719651132
17,28,27,59,32.57299494980466
59,9,1,56,74.65252842335616
13,56,38,29,36.796738985948195
25,34,63,18,41.23105625617661
56,48,56,3,45.0
42,18,31,53,36.68787265568828
10,9,57,39,55.758407437802596
50,58,57,8,50.48762224545735
37,2,45,42,40.792156108742276
49,33,8,0,52.630789467763066
51,4,56,50,46.2709412050371
60,3,31,55,59.53990258641679
22,53,62,29,46.647615158762406
12,2,6,61,59.30430001273095
28,22,62,30,34.92849839314596
46,22,46,57,35.0
59,28,31,57,40.311288741492746
39,49,18,15,39.96248240537617
21,41,38,7,38.01315561749642
36,1,48,40,40.80441152620633
35,15,62,56,49.09175083453431
58,48,53,9,39.319206502675
59,41,1,62,61.68468205316454
24,13,10,56,45.221676218380054
1,10,52,9,51.0098029794274
22,14,59,24,38.3275357934736
28,42,51,6,42.720018726587654
43,18,16,52,43.41658669218482
50,5,9,26,46.06517122512408
20,2,28,55,53.600373133029585
14,4,52,19,40.85339643163099
11,21,40,39,34.132096331752024
18,33,47,16,33.61547262794322
15,59,62,2,73.87827826905551
38,61,39,17,44.01136216933077
42,62,21,11,55.154328932550705
53,59,20,23,48.83646178829912
41,47,16,23,34.655446902326915
44,44,30,0,46.17358552246078
17,55,15,13,42.04759208325728
59,43,61,2,41.048751503547585
22,47,51,61,32.202484376209235
3,14,18,62,50.28916384272063
41,24,34,58,34.713109915419565
29,59,17,23,37.94733192202055
20,61,2,26,39.35733730830886
11,29,27,63,37.57658845611187
35,40,0,31,36.138621999185304
44,37,1,48,44.384682042344295
0,34,30,33,30.01666203960727
47,62,2,9,69.52697318307479
44,48,34,2,47.07440918375928
31,4,40,49,45.89117562233506
1,62,6,23,39.319206502675
22,39,36,8,34.0147027033899
55,33,28,57,36.124783736376884
35,17,1,11,34.52535300326414
32,57,45,28,31.78049716414141
10,22,3,54,32.7566787083184
5,54,38,22,45.967379738244816
44,5,12,6,32.01562118716424
18,54,37,30,30.610455730027933
33,39,16,12,31.906112267087632
6,63,58,46,54.70831746635972
22,10,40,52,45.69463863518345
13,23,13,58,35.0
16,6,26,55,50.00999900019995
12,62,49,52,38.3275357934736
47,50,55,3,47.67598976424087
