istart,jstart,igoal,jgoal,euclid
39,56,61,13,48.30113870293329
11,3,2,36,34.20526275297414
16,48,49,12,48.83646178829912
35,50,20,15,38.07886552931954
27,0,38,52,53.150729063673246
50,3,0,5,50.039984012787215
6,46,57,33,52.630789467763066
54,53,0,28,59.50630218724736
50,43,20,35,31.04834939252005
10,44,52,62,45.69463863518345
35,23,1,34,35.73513677041127
33,53,13,8,49.24428900898052
47,9,40,56,47.51841748206689
0,60,46,47,47.80167361086848
28,52,54,35,31.064449134018133
60,38,15,29,45.89117562233506
45,5,19,61,61.741396161732524
57,5,46,42,38.600518131237564
15,5,49,14,35.17101079013795
47,11,58,42,32.89376840679705
34,44,33,9,35.014282800023196
60,45,51,13,33.24154027718932
2,33,30,4,40.311288741492746
40,15,36,50,35.22782990761707
1,12,30,51,48.60041152089147
41,15,2,59,58.7962583843564
35,43,61,63,32.802438933713454
54,58,37,6,54.70831746635972
46,3,7,3,39.0
1,44,49,58,50.0
16,58,44,4,60.8276253029822
52,35,26,14,33.421549934136806
56,19,46,63,45.12205669071391
9,46,42,11,48.104053883222775
19,53,51,11,52.80151512977634
0,24,41,40,44.01136216933077
59,14,33,51,45.221676218380054
16,16,43,0,31.38470965295043
5,40,6,9,31.016124838541646
53,5,37,35,34.0
40,10,36,49,39.20459156782532
15,58,37,12,50.99019513592785
61,27,26,14,37.33630940518894
42,57,17,33,34.655446902326915
21,10,33,57,48.507731342539614
50,11,16,61,60.4648658313239
50,14,29,63,53.31041174104736
3,24,34,51,41.10960958218893
48,44,18,14,42.42640687119285
22,49,14,2,47.67598976424087
55,46,26,7,48.60041152089147
12,57,10,12,45.044422518220834
47,15,15,22,32.7566787083184
7,63,37,48,33.54101966249684
8,29,36,46,32.7566787083184
61,15,28,63,58.249463516842795
24,4,27,55,51.088159097779204
43,59,62,25,38.948684188300895
49,1,48,34,33.015148038438355
28,63,41,14,50.695167422546305
8,23,54,52,54.378304497290095
52,32,44,2,31.04834939252005
33,21,3,36,33.54101966249684
46,40,11,61,40.8166632639171
44,61,60,6,57.28001396647874
63,19,62,53,34.0147027033899
38,58,6,8,59.36328831862332
53,15,12,30,43.657759905886145
41,43,42,1,42.01190307520001
48,35,12,35,36.0
16,4,7,59,55.731499172371095
35,20,45,59,40.26164427839479
28,52,26,5,47.042533945356304
24,52,63,26,46.87216658103186
5,3,7,41,38.05259518088089
33,21,35,58,37.05401462729781
6,59,41,39,40.311288741492746
45,49,24,8,46.06517122512408
51,58,2,24,59.64059020499378
7,52,41,55,34.132096331752024
24,0,31,43,43.56604182158393
27,61,52,14,53.23532661682466
16,8,2,57,50.96076922496363
57,35,13,63,52.15361924162119
63,61,8,14,72.34638899074369
46,58,51,1,57.21887800367987
51,55,38,7,49.72926703662542
12,28,34,1,34.828149534535996
30,23,1,47,37.64306044943742
14,63,44,1,68.87670143089025
62,57,43,10,50.695167422546305
51,4,48,54,50.08991914547278
47,56,16,3,61.40032573203501
56,38,5,4,61.29437168288782
43,0,37,60,60.29925372672534
2,61,53,54,51.478150704935004
49,56,61,1,56.293871780150276
62,41,13,62,53.31041174104736
27,47,52,21,36.069377593742864
7,46,55,13,58.249463516842795
