istart,jstart,igoal,jgoal,euclid
50,41,6,23,47.53945729601885
59,2,20,31,48.60041152089147
12,6,44,55,58.52349955359813
20,59,58,11,61.220911460055866
35,54,48,24,32.69556544854363
31,59,30,14,45.0111097397076
9,4,61,12,52.61178575186362
47,44,12,26,39.35733730830886
23,1,0,54,57.77542730261716
47,2,2,18,47.75981574503821
47,55,11,26,46.22769732530488
30,58,59,37,35.805027579936315
60,39,37,11,36.235341863986875
22,55,17,5,50.24937810560445
16,55,56,3,65.60487786742691
49,10,60,56,47.29693436154187
33,21,53,63,46.51881339845203
21,54,35,15,41.43669871020132
38,2,0,10,38.8329756778952
63,27,35,47,34.40930106817051
10,32,35,4,37.53664875824692
19,58,33,5,54.817880294662984
45,20,37,57,37.8549864614954
27,46,62,55,36.138621999185304
10,4,59,55,70.7248188403477
43,55,0,43,44.64302857109943
26,30,33,63,33.734255586866
8,5,47,33,48.010415536631214
9,60,48,42,42.95346318982906
2,26,63,49,65.19202405202648
51,51,57,10,41.43669871020132
3,10,59,1,56.71860364994893
4,14,53,19,49.25444142409901
1,36,33,8,42.5205832509386
57,21,9,24,48.093658625644196
0,24,45,59,57.0087712549569
59,28,1,19,58.69412236331676
60,2,27,59,65.86349520030045
63,2,13,6,50.15974481593781
42,62,44,10,52.03844732503075
62,54,63,2,52.009614495783374
46,23,41,60,37.33630940518894
37,10,13,62,57.271284253105414
7,25,35,56,41.773197148410844
36,12,6,24,32.31098884280702
1,25,62,3,64.8459713474939
5,44,30,16,37.53664875824692
1,58,10,29,30.364452901377952
59,0,18,7,41.593268686170845
15,33,0,1,35.34119409414458
39,15,5,14,34.0147027033899
16,62,27,10,53.150729063673246
52,60,41,5,56.089214649520635
25,32,59,60,44.04543109109048
5,25,58,0,58.60034129593445
58,24,54,55,31.25699921617557
54,54,13,29,48.02082881417188
22,59,54,7,61.05735008989499
63,50,48,4,48.38388161361178
59,13,5,0,55.54277630799526
58,45,39,0,48.84669896727925
20,50,63,21,51.86520991955976
18,61,19,25,36.013886210738214
13,61,62,30,57.982756057296896
55,40,25,37,30.14962686336267
25,6,55,40,45.34313619501854
62,60,21,42,44.77722635447622
57,39,23,59,39.44616584663204
52,46,3,5,63.89053137985315
23,58,39,19,42.15447781671598
53,1,16,5,37.21558813185679
57,3,12,56,69.52697318307479
53,12,29,61,54.56189146281496
55,50,13,56,42.42640687119285
6,23,50,25,44.04543109109048
40,2,3,11,38.07886552931954
2,36,35,7,43.93176527297759
0,46,57,50,57.14017850864661
49,38,4,36,45.044422518220834
17,60,52,45,38.07886552931954
17,57,63,11,65.05382386916237
47,54,1,2,69.42621983083913
2,61,25,20,47.01063709417264
36,10,4,38,42.5205832509386
1,57,28,2,61.26989472816156
5,32,57,56,57.271284253105414
32,52,4,32,34.40930106817051
2,46,37,50,35.22782990761707
47,44,32,4,42.720018726587654
28,42,58,50,31.04834939252005
48,19,58,59,41.23105625617661
24,22,47,62,46.14108798023731
26,17,3,59,47.885279575251516
50,41,23,60,33.015148038438355
31,55,16,2,55.08175741568164
11,55,51,4,64.81512169239521
19,8,24,45,37.33630940518894
59,59,35,3,60.92618484691127
47,25,7,24,40.01249804748511
0,36,56,35,56.00892785976178
