istart,jstart,igoal,jgoal,euclid
52,62,43,10,52.773099207835045
5,16,22,44,32.7566787083184
25,50,58,31,38.07886552931954
55,28,38,59,35.35533905932738
58,14,26,56,52.80151512977634
46,6,8,58,64.40496875241847
58,61,41,7,56.61271941887264
26,18,38,56,39.84971769034255
35,58,44,27,32.28002478313795
0,15,52,17,52.03844732503075
37,25,53,56,34.88552708502482
49,60,48,7,53.009433122794285
51,63,11,30,51.85556864985669
59,47,22,51,37.21558813185679
59,7,55,55,48.16637831516918
0,47,45,56,45.89117562233506
0,15,47,6,47.853944456021594
6,52,62,49,56.08029957123981
6,60,63,41,60.08327554319921
34,52,57,13,45.27692569068709
51,55,0,29,57.245087125446844
18,29,35,55,31.064449134018133
12,0,21,47,47.853944456021594
35,9,18,58,51.86520991955976
22,55,25,21,34.132096331752024
20,57,10,21,37.36308338453881
39,0,55,59,61.1310068623117
28,45,59,13,44.553338819890925
48,53,3,25,53.0
0,57,46,38,49.76946855251722
24,30,27,0,30.14962686336267
59,14,33,61,53.71219600798314
13,63,38,33,39.05124837953327
35,7,39,46,39.20459156782532
2,35,62,37,60.03332407921454
15,57,46,15,52.20153254455275
3,16,44,24,41.773197148410844
56,63,38,5,60.728905802755904
32,42,50,11,35.84689665786984
3,24,47,43,47.92702786528704
3,22,42,63,56.586217403180434
1,16,43,0,44.94441010848846
9,24,55,41,49.040799340956916
4,22,37,44,39.66106403010388
24,63,51,9,60.37383539249432
53,14,20,40,42.01190307520001
44,0,61,38,41.6293165929973
12,53,55,48,43.289721643826724
14,56,22,27,30.083217912982647
29,43,59,29,33.1058907144937
58,56,33,1,60.41522986797286
62,54,6,1,77.10382610480494
2,43,23,18,32.64965543462902
48,42,46,4,38.05259518088089
37,18,61,51,40.80441152620633
52,54,44,19,35.90264614203248
46,6,41,60,54.230987451824994
15,52,7,13,39.81205847478876
29,25,61,42,36.235341863986875
39,53,62,14,45.27692569068709
2,56,1,5,51.0098029794274
22,59,11,5,55.10898293381942
50,60,18,62,32.0624390837628
21,7,31,39,33.52610922848042
54,30,5,62,58.52349955359813
20,4,14,60,56.32051136131489
8,18,59,27,51.78802950489621
46,28,13,26,33.06055050963308
22,53,52,20,44.598206241955516
1,48,39,61,40.162171256046406
24,22,1,55,40.22437072223753
30,43,6,4,45.79301256742124
4,3,24,57,57.584720195551874
28,44,37,4,41.0
23,2,62,1,39.01281840626232
35,2,4,22,36.89173349139343
54,21,20,51,45.34313619501854
63,45,9,53,54.589376255824725
46,5,1,38,55.80322571321482
7,6,32,62,61.326992425847855
43,51,53,16,36.40054944640259
44,60,23,20,45.17742799230607
21,41,53,5,48.16637831516918
55,56,17,63,38.63935817272331
53,19,12,0,45.18849411078001
50,10,6,32,49.193495504995376
17,3,60,38,55.44366510251645
41,44,24,19,30.23243291566195
58,20,12,9,47.29693436154187
22,62,54,11,60.207972893961475
15,29,58,13,45.880278987817846
57,41,8,54,50.695167422546305
50,10,60,48,39.293765408777
53,56,43,11,46.09772228646444
15,62,24,24,39.05124837953327
46,2,39,59,57.42821606144492
38,18,2,60,55.31726674375732
48,49,8,33,43.08131845707603
16,18,63,29,48.27007354458868
35,9,45,46,38.3275357934736
