istart,jstart,igoal,jgoal,euclid
6,0,49,51,66.70832032063167
57,5,62,44,39.319206502675
60,16,49,52,37.64306044943742
18,56,63,57,45.0111097397076
34,26,54,3,30.479501308256342
61,63,2,22,71.84705978674423
52,8,48,53,45.17742799230607
63,18,5,48,65.29931086925804
57,13,49,61,48.662100242385755
34,13,16,59,49.39635614091387
16,8,60,53,62.93647591023825
46,44,7,58,41.43669871020132
56,57,28,7,57.30619512757761
4,56,15,13,44.384682042344295
63,56,5,14,71.61005515987263
50,5,7,40,55.44366510251645
53,49,9,1,65.11528238439882
52,14,28,49,42.43819034784589
47,40,10,43,37.12142238654117
59,61,7,20,66.21933252457322
10,24,45,52,44.82186966202994
48,51,5,54,43.104524124504614
61,56,16,13,62.24146527838174
6,26,53,26,47.0
3,8,60,13,57.21887800367987
7,12,51,23,45.35416188179427
10,40,50,49,41.0
6,29,38,2,41.86884283091664
6,27,53,2,53.23532661682466
62,59,27,46,37.33630940518894
43,42,4,14,48.010415536631214
58,5,18,17,41.7612260356422
35,1,0,41,53.150729063673246
44,19,50,55,36.49657518178932
22,59,31,21,39.05124837953327
42,3,58,39,39.395431207184416
62,18,16,4,48.08326112068523
19,41,58,43,39.05124837953327
61,40,34,1,47.43416490252569
6,37,31,62,35.35533905932738
62,0,19,27,50.774009099144415
0,61,38,1,71.02112361825881
51,23,35,58,38.48376280978771
8,14,4,60,46.17358552246078
18,0,32,54,55.78530272392541
57,11,15,46,54.67174773134658
46,4,26,46,46.51881339845203
43,15,13,60,54.08326913195984
58,42,13,55,46.84015371452148
10,44,32,7,43.04648650006177
17,45,28,0,46.32493928760188
3,38,61,47,58.69412236331676
49,9,57,41,32.984845004941285
0,52,36,2,61.61168720299745
5,26,51,33,46.52956049652737
52,29,15,49,42.05948168962618
61,27,30,48,37.44329045369811
26,7,12,36,32.202484376209235
59,10,19,55,60.207972893961475
28,57,13,15,44.598206241955516
53,52,49,4,48.16637831516918
37,63,48,4,60.01666435249463
1,25,54,29,53.150729063673246
62,42,2,19,64.25729530566937
33,38,2,31,31.78049716414141
32,10,9,40,37.8021163428716
47,8,50,43,35.12833614050059
56,8,3,6,53.03772242470448
3,60,5,17,43.04648650006177
19,0,2,46,49.040799340956916
63,42,39,12,38.41874542459709
62,53,7,2,75.0066663703967
17,45,45,29,32.2490309931942
7,41,61,42,54.00925846556311
28,55,2,28,37.48332962798263
44,18,2,36,45.69463863518345
30,7,41,46,40.52159917870962
2,28,43,56,49.64876634922564
3,56,41,44,39.84971769034255
7,50,41,60,35.4400902933387
46,43,42,3,40.19950248448356
0,21,62,36,63.788713735268246
44,14,57,44,32.69556544854363
9,60,55,39,50.566787519082126
12,9,52,0,41.0
45,28,10,25,35.12833614050059
38,38,25,7,33.61547262794322
9,16,60,56,64.81512169239521
42,3,46,49,46.17358552246078
19,58,5,17,43.32435804486894
12,49,5,0,49.49747468305833
9,8,46,7,37.013511046643494
10,56,35,12,50.60632371551998
23,59,2,15,48.75448697299562
34,3,54,45,46.51881339845203
60,13,34,62,55.47071299343465
35,24,43,59,35.90264614203248
33,28,2,33,31.400636936215164
4,47,17,5,43.965895873961216
48,18,50,55,37.05401462729781
