istart,jstart,igoal,jgoal,euclid
18,55,0,20,39.35733730830886
1,18,49,19,48.010415536631214
53,58,36,12,49.040799340956916
51,42,4,34,47.67598976424087
6,62,40,46,37.57658845611187
48,35,5,11,49.24428900898052
31,52,54,7,50.53711507397311
19,1,52,46,55.80322571321482
2,58,2,24,34.0
16,47,4,4,44.64302857109943
49,25,7,19,42.42640687119285
55,22,33,61,44.77722635447622
41,57,15,29,38.2099463490856
12,54,34,9,50.08991914547278
9,54,3,4,50.35871324805669
16,10,58,47,55.97320787662612
9,35,54,42,45.5411901469428
24,29,4,5,31.240998703626616
43,58,2,47,42.44997055358225
58,25,2,42,58.52349955359813
10,31,41,51,36.89173349139343
3,46,42,52,39.45883931389772
43,3,63,61,61.35144660071187
41,1,3,1,38.0
10,13,63,3,53.9351462406472
32,12,12,63,54.78138369920935
58,33,31,18,30.886890422961002
14,13,51,59,59.033888572581766
63,54,1,45,62.64982043070834
59,61,12,58,47.095647357266465
51,28,5,48,50.15974481593781
63,5,6,62,80.61017305526642
6,11,57,44,60.74537019394976
9,42,46,1,55.226805085936306
4,1,63,53,78.64477096412705
2,26,62,12,61.61168720299745
51,55,17,50,34.36568055487916
48,0,57,60,60.67124524847005
54,17,28,49,41.23105625617661
7,60,55,51,48.83646178829912
47,11,62,55,46.486557196677836
1,49,44,49,43.0
54,6,59,51,45.27692569068709
52,25,53,61,36.013886210738214
56,56,31,13,49.73932046178355
25,42,55,57,33.54101966249684
14,61,50,27,49.51767361255979
61,31,9,33,52.03844732503075
56,23,15,0,47.01063709417264
2,14,59,46,65.36818798161687
59,3,28,32,42.44997055358225
10,42,49,49,39.6232255123179
60,16,35,61,51.478150704935004
26,13,5,61,52.392747589718944
21,56,50,33,37.013511046643494
62,45,27,60,38.07886552931954
25,11,24,57,46.010868281309364
10,55,55,22,55.80322571321482
53,36,25,49,30.870698080866262
60,62,47,18,45.880278987817846
45,42,6,36,39.45883931389772
50,11,51,43,32.01562118716424
10,48,2,3,45.70557952810576
54,23,19,34,36.68787265568828
8,41,47,18,45.27692569068709
48,43,10,59,41.23105625617661
43,3,11,5,32.0624390837628
36,52,16,11,45.617978911828175
23,43,58,35,35.90264614203248
60,39,14,58,49.76946855251722
11,32,44,22,34.48187929913333
34,13,17,46,37.12142238654117
15,51,14,7,44.01136216933077
14,44,53,49,39.319206502675
62,44,29,4,51.85556864985669
20,31,56,50,40.70626487409524
10,37,55,8,53.53503525729669
61,53,1,53,60.0
58,17,50,50,33.95585369269929
62,25,14,56,57.14017850864661
58,9,38,62,56.64803615307419
9,39,61,58,55.362442142665635
62,5,42,35,36.05551275463989
17,0,37,63,66.09841147864296
44,59,25,9,53.48831648126533
29,25,56,2,35.4682957019364
47,60,53,15,45.39823785126467
54,42,42,4,39.84971769034255
57,14,24,35,39.11521443121589
7,35,40,9,42.01190307520001
19,51,55,10,54.56189146281496
49,56,20,30,38.948684188300895
25,45,46,14,37.44329045369811
32,14,53,55,46.06517122512408
44,33,20,0,40.80441152620633
0,44,57,52,57.55866572463264
11,5,2,34,30.364452901377952
60,60,57,18,42.1070065428546
21,0,2,61,63.89053137985315
36,52,13,32,30.479501308256342
