istart,jstart,igoal,jgoal,euclid
43,50,17,24,36.76955262170047
39,47,38,5,42.01190307520001
31,62,41,20,43.174066289845804
9,61,5,17,44.181444068749045
25,44,59,2,54.037024344425184
38,13,53,49,39.0
33,18,27,53,35.510561809129406
1,63,59,49,59.665735560705194
13,25,54,53,49.64876634922564
58,27,11,11,49.64876634922564
0,63,52,61,52.03844732503075
28,41,30,5,36.05551275463989
33,16,9,60,50.11985634456667
62,51,9,58,53.46026561849464
61,11,21,54,58.728187440104094
10,30,63,63,62.433965115151864
5,47,37,53,32.55764119219941
4,60,27,2,62.39390995922599
33,62,12,12,54.230987451824994
28,55,6,17,43.9089968002003
9,32,50,19,43.01162633521314
22,63,51,19,52.69724850502159
52,13,19,1,35.11409973215888
44,17,26,43,31.622776601683793
2,27,29,44,31.906112267087632
21,4,57,19,39.0
56,26,11,62,57.62811813689564
8,17,52,51,55.60575509783138
40,62,42,20,42.04759208325728
49,9,9,22,42.05948168962618
30,0,63,1,33.015148038438355
17,59,58,10,63.89053137985315
6,13,56,50,62.20128616033595
5,19,63,34,59.90826320300064
52,16,32,41,32.01562118716424
48,3,24,46,49.24428900898052
42,6,29,47,43.01162633521314
61,58,54,22,36.6742416417845
25,55,56,8,56.302753041036986
61,43,38,3,46.14108798023731
40,18,7,50,45.967379738244816
44,48,12,31,36.235341863986875
12,60,44,5,63.631753079732135
2,46,53,0,68.6804193347711
14,5,0,52,49.040799340956916
45,52,33,1,52.392747589718944
23,54,52,13,50.21951811795888
12,13,58,0,47.80167361086848
56,24,12,35,45.35416188179427
10,6,45,14,35.90264614203248
45,58,15,26,43.86342439892262
27,55,40,3,53.600373133029585
7,2,35,45,51.31276644267
60,47,17,53,43.41658669218482
25,2,29,52,50.15974481593781
63,43,36,8,44.204072210600685
44,0,58,59,60.63827174318213
0,33,61,43,61.814237842102365
58,57,8,8,70.00714249274856
61,28,23,27,38.01315561749642
0,56,34,45,35.73513677041127
28,60,55,18,49.92995093127971
23,0,48,53,58.60034129593445
37,48,10,31,31.906112267087632
5,59,0,9,50.24937810560445
63,60,28,7,63.51377803280167
57,56,37,3,56.64803615307419
6,3,42,7,36.22154055254967
45,53,2,59,43.41658669218482
11,0,24,55,56.515484603779164
14,56,63,39,51.86520991955976
46,52,35,12,41.48493702538308
45,55,10,42,37.33630940518894
0,17,43,11,43.41658669218482
53,61,0,28,62.433965115151864
40,54,40,12,42.0
8,25,8,63,38.0
0,53,29,61,30.083217912982647
59,2,41,51,52.20153254455275
24,26,38,60,36.76955262170047
56,50,33,23,35.4682957019364
26,63,29,7,56.08029957123981
1,36,62,62,66.30987860040162
45,1,19,59,63.56099432828282
17,5,60,40,55.44366510251645
29,19,55,46,37.48332962798263
37,59,4,57,33.06055050963308
6,55,50,6,65.85590330410783
13,10,50,56,59.033888572581766
38,53,7,25,41.773197148410844
12,23,54,62,57.3149195236284
59,24,29,29,30.4138126514911
56,38,6,58,53.85164807134504
40,19,12,61,50.47771785649585
61,10,56,63,53.23532661682466
58,21,13,18,45.09988913511872
31,10,62,63,61.40032573203501
42,58,40,6,52.03844732503075
36,22,60,62,46.647615158762406
61,28,27,61,47.38143096192854
