istart,jstart,igoal,jgoal,euclid
50,42,11,40,39.05124837953327
30,58,11,2,59.135437767890075
58,49,1,9,69.63476143421474
41,42,9,4,49.678969393496885
10,56,44,32,41.617304093369626
17,42,0,8,38.01315561749642
7,11,17,42,32.57299494980466
11,0,38,46,53.33854141237835
14,28,49,57,45.45327270945405
28,62,63,15,58.60034129593445
47,10,46,46,36.013886210738214
4,34,61,22,58.249463516842795
57,46,10,53,47.51841748206689
39,3,10,46,51.86520991955976
50,29,18,44,35.34119409414458
6,11,44,0,39.56008088970496
3,46,51,32,50.0
57,44,22,7,50.93132631298737
63,16,11,35,55.362442142665635
59,6,34,31,35.35533905932738
54,12,11,42,52.43090691567332
63,30,10,44,54.817880294662984
60,42,50,11,32.57299494980466
8,44,48,24,44.721359549995796
21,5,21,47,42.0
7,28,37,44,34.0
52,55,54,2,53.03772242470448
62,12,6,49,67.11929677819934
58,16,18,41,47.16990566028302
53,55,27,26,38.948684188300895
55,24,24,61,48.27007354458868
45,0,0,47,65.06919393998976
41,48,20,19,35.805027579936315
29,61,40,29,33.83784863137726
21,60,20,23,37.013511046643494
48,0,1,5,47.265209192385896
61,63,38,33,37.8021163428716
27,49,60,41,33.95585369269929
5,17,48,63,62.96824596572466
63,4,52,32,30.083217912982647
56,51,2,19,62.76941930590086
15,51,44,13,47.80167361086848
5,40,58,49,53.75872022286245
63,59,20,22,56.72741841473134
61,51,47,4,49.040799340956916
62,6,49,58,53.600373133029585
11,38,40,57,34.66987164671943
59,20,5,56,64.89992295835181
49,51,16,59,33.95585369269929
10,61,25,16,47.43416490252569
44,30,17,54,36.124783736376884
9,52,38,43,30.364452901377952
62,44,13,58,50.96076922496363
50,42,7,59,46.238512086787566
46,4,20,58,59.93329625508679
5,63,20,8,57.0087712549569
48,10,43,61,51.24451190127583
54,43,60,0,43.41658669218482
32,63,61,38,38.28837943815329
36,3,51,46,45.5411901469428
44,22,15,63,50.21951811795888
59,26,23,12,38.62641583165593
50,47,33,3,47.16990566028302
63,2,24,19,42.5440947723653
59,61,63,10,51.15662224971465
9,43,44,57,37.69615364994153
53,41,22,40,31.016124838541646
8,22,51,11,44.384682042344295
3,21,59,2,59.135437767890075
24,7,29,56,49.25444142409901
41,10,11,32,37.20215047547655
56,8,24,31,39.408120990476064
54,26,22,60,46.69047011971501
17,15,53,44,46.22769732530488
58,60,51,25,35.6931365951495
1,60,18,2,60.440052945046304
10,36,43,62,42.01190307520001
1,18,52,27,51.78802950489621
59,44,27,63,37.21558813185679
47,22,21,0,34.058772731852805
55,12,15,17,40.311288741492746
51,8,25,30,34.058772731852805
38,61,62,9,57.271284253105414
51,29,57,59,30.59411708155671
50,61,21,22,48.60041152089147
44,30,3,60,50.80354318352215
41,45,57,12,36.6742416417845
37,46,4,29,37.12142238654117
27,8,29,60,52.03844732503075
45,59,54,17,42.95346318982906
55,62,24,56,31.575306807693888
10,44,12,13,31.064449134018133
8,44,48,21,46.14108798023731
7,24,56,18,49.36598018878993
58,29,40,60,35.84689665786984
41,8,60,58,53.48831648126533
30,46,41,11,36.68787265568828
43,18,55,52,36.05551275463989
45,56,19,10,52.839379254491625
11,53,41,13,50.0
