istart,jstart,igoal,jgoal,euclid
54,60,12,48,43.68065933568311
38,58,59,7,55.154328932550705
47,2,33,57,56.753854494650845
35,45,14,7,43.41658669218482
5,52,59,52,54.0
35,63,55,38,32.01562118716424
57,0,12,28,53.0
58,41,4,40,54.00925846556311
62,30,39,10,30.479501308256342
26,2,40,51,50.96076922496363
50,63,6,29,55.60575509783138
46,4,6,29,47.16990566028302
11,63,8,21,42.1070065428546
41,42,0,2,57.28001396647874
26,57,3,30,35.4682957019364
0,17,55,32,57.0087712549569
36,14,32,50,36.22154055254967
39,50,20,3,50.695167422546305
53,12,1,11,52.009614495783374
36,14,42,50,36.49657518178932
2,28,60,31,58.077534382926416
12,48,5,6,42.579337712087536
39,0,57,47,50.32891812864648
27,58,62,40,39.35733730830886
7,42,30,0,47.885279575251516
10,5,61,21,53.45091205957107
16,26,14,61,35.05709628591621
14,4,45,55,59.682493245507096
9,43,40,61,35.84689665786984
14,43,58,12,53.823786563191554
8,19,4,49,30.265491900843113
39,61,8,49,33.24154027718932
56,49,6,52,50.08991914547278
19,50,55,35,39.0
40,46,6,29,38.01315561749642
3,31,60,37,57.3149195236284
13,5,55,27,47.41307836451879
0,57,37,20,52.32590180780452
50,57,8,11,62.289646009589745
34,12,3,51,49.8196748283246
6,63,12,21,42.42640687119285
11,60,62,5,75.0066663703967
57,57,48,8,49.8196748283246
50,35,2,57,52.80151512977634
49,35,9,28,40.607881008493905
49,25,37,57,34.17601498127012
47,22,52,59,37.33630940518894
1,28,31,8,36.05551275463989
63,53,5,34,61.032778078668514
7,61,56,27,59.64059020499378
0,45,59,38,59.413803110051795
9,53,31,8,50.08991914547278
37,19,1,25,36.49657518178932
42,60,7,41,39.824615503479755
34,4,43,42,39.05124837953327
56,52,16,29,46.14108798023731
1,4,56,26,59.23681287847955
41,44,23,3,44.77722635447622
38,25,12,55,39.698866482558415
46,46,12,16,45.34313619501854
42,22,61,47,31.400636936215164
60,52,30,26,39.698866482558415
0,7,48,35,55.569775957799216
2,53,54,33,55.71355310873648
9,2,24,61,60.876925020897694
48,3,51,47,44.10215414239989
59,6,54,44,38.3275357934736
14,44,50,53,37.107950630558946
33,24,57,49,34.655446902326915
51,39,59,10,30.083217912982647
45,44,3,6,56.639209034025185
61,31,37,52,31.89043743820395
5,27,54,51,54.56189146281496
25,27,58,8,38.07886552931954
19,1,3,61,62.0966987850401
56,32,31,53,32.64965543462902
33,22,61,63,49.64876634922564
48,24,18,8,34.0
33,10,32,48,38.01315561749642
27,37,34,3,34.713109915419565
15,1,4,49,49.24428900898052
54,46,44,4,43.174066289845804
13,12,14,42,30.01666203960727
60,61,5,35,60.83584469702052
48,61,10,39,43.9089968002003
52,15,11,35,45.617978911828175
12,23,7,61,38.3275357934736
32,8,13,56,51.62363799656123
4,22,30,41,32.202484376209235
21,25,62,1,47.50789408087881
27,40,5,2,43.9089968002003
1,15,3,49,34.058772731852805
3,45,46,56,44.384682042344295
4,27,53,29,49.040799340956916
0,43,33,8,48.104053883222775
50,33,4,57,51.884487084291386
15,38,63,58,52.0
15,59,57,6,67.62396025078685
44,21,41,63,42.1070065428546
11,5,40,62,63.953107821277925
