istart,jstart,igoal,jgoal,euclid
29,11,8,56,49.658836071740545
18,61,1,8,55.65968020030299
56,8,5,22,52.88667128870941
0,26,63,22,63.12685640834652
58,15,9,61,67.20863039818622
55,44,16,26,42.95346318982906
15,25,40,60,43.01162633521314
37,27,5,25,32.0624390837628
7,13,12,60,47.265209192385896
19,57,40,25,38.27531841800928
22,41,57,37,35.22782990761707
27,22,62,5,38.91015291668744
5,51,44,23,48.010415536631214
1,39,44,29,44.14748010928823
9,42,53,14,52.15361924162119
47,57,21,20,45.221676218380054
6,3,55,39,60.802960454241045
42,62,1,0,74.33034373659252
52,29,3,36,49.49747468305833
19,1,14,40,39.319206502675
14,16,47,30,35.84689665786984
14,47,55,26,46.06517122512408
27,20,24,62,42.1070065428546
57,51,62,21,30.4138126514911
53,29,5,24,48.25971404805462
24,46,9,15,34.438350715445125
53,36,20,44,33.95585369269929
58,38,28,9,41.72529209005013
42,48,58,8,43.08131845707603
31,16,34,57,41.10960958218893
3,49,30,15,43.41658669218482
48,1,3,11,46.09772228646444
60,18,0,28,60.8276253029822
5,19,7,63,44.04543109109048
58,39,5,6,62.433965115151864
33,32,1,57,40.607881008493905
3,5,57,53,72.24956747275377
58,59,61,7,52.08646657242167
23,37,57,37,34.0
61,8,22,9,39.01281840626232
51,10,21,44,45.34313619501854
60,12,31,2,30.675723300355934
6,16,7,59,43.01162633521314
48,0,48,45,45.0
7,42,62,1,68.60029154456998
34,63,54,31,37.73592452822641
2,41,38,35,36.49657518178932
60,44,0,40,60.13318551349163
19,47,23,4,43.18564576337837
56,23,24,0,39.408120990476064
7,42,53,21,50.566787519082126
62,22,44,62,43.86342439892262
2,22,7,54,32.38826948140329
1,14,45,35,48.75448697299562
2,28,47,41,46.84015371452148
50,28,6,50,49.193495504995376
31,45,55,1,50.11985634456667
63,46,46,3,46.238512086787566
13,49,7,12,37.48332962798263
0,14,46,62,66.48308055437865
60,7,22,49,56.639209034025185
0,11,6,54,43.41658669218482
40,30,59,54,30.610455730027933
22,15,62,15,40.0
27,35,62,1,48.79549159502341
19,38,50,61,38.600518131237564
2,2,25,40,44.41846462902562
14,47,12,17,30.066592756745816
58,1,38,30,35.22782990761707
50,42,55,7,35.35533905932738
2,1,7,39,38.3275357934736
62,47,0,31,64.03124237432849
3,22,43,23,40.01249804748511
63,40,31,62,38.8329756778952
0,15,16,50,38.48376280978771
13,20,56,51,53.009433122794285
45,43,21,4,45.79301256742124
52,45,17,52,35.6931365951495
46,26,5,54,49.64876634922564
13,54,58,42,46.57252408878007
1,52,29,19,43.278170016764804
45,22,59,53,34.0147027033899
7,59,22,3,57.97413216254298
30,4,59,28,37.64306044943742
57,17,38,59,46.09772228646444
16,1,45,56,62.177166226839255
24,20,40,61,44.01136216933077
63,13,62,62,49.01020301937138
41,58,9,43,35.34119409414458
1,26,26,44,30.805843601498726
13,48,30,3,48.104053883222775
11,8,42,33,39.824615503479755
1,30,55,16,55.78530272392541
24,55,63,4,64.20280367709809
3,13,61,0,59.43904440685432
35,32,24,61,31.016124838541646
33,48,2,30,35.84689665786984
57,2,11,50,66.48308055437865
22,47,13,3,44.91102314577124
5,60,62,14,73.24616030891995
