istart,jstart,igoal,jgoal,euclid
48,55,17,59,31.25699921617557
60,1,2,60,82.73451516749222
20,33,63,50,46.238512086787566
56,17,21,36,39.824615503479755
22,3,52,33,42.42640687119285
50,7,39,52,46.32493928760188
62,35,29,58,40.22437072223753
1,29,50,0,56.938563381947034
61,7,44,45,41.6293165929973
20,60,37,0,62.36184731067546
62,42,0,4,72.71863585079137
59,13,35,51,44.94441010848846
8,58,56,43,50.28916384272063
23,24,61,5,42.485291572496
5,3,14,57,54.74486277268398
59,49,13,55,46.389654018972806
56,46,41,18,31.76476034853718
48,49,54,16,33.54101966249684
34,53,10,22,39.20459156782532
2,37,42,59,45.65084884205331
25,23,47,47,32.55764119219941
19,31,57,23,38.8329756778952
2,62,47,46,47.75981574503821
0,0,27,22,34.828149534535996
58,23,12,57,57.201398584300364
31,62,7,5,61.84658438426491
32,4,34,46,42.04759208325728
2,28,20,1,32.449961479175904
58,32,30,59,38.897300677553446
25,15,59,18,34.132096331752024
18,43,54,10,48.83646178829912
63,20,1,55,71.19691004531025
43,8,57,35,30.4138126514911
20,51,59,16,52.40229002629561
16,4,49,58,63.28506932918696
47,14,19,61,54.70831746635972
52,50,39,0,51.66236541235796
56,59,58,12,47.042533945356304
39,44,1,13,49.040799340956916
60,38,4,55,58.52349955359813
3,17,43,44,48.25971404805462
59,63,18,6,70.21395872616783
44,18,7,60,55.97320787662612
1,30,54,57,59.481089431852205
51,14,33,53,42.95346318982906
52,19,29,62,48.76474136094644
42,44,35,0,44.553338819890925
20,28,55,33,35.35533905932738
6,46,32,10,44.40720662234904
59,24,34,50,36.069377593742864
63,62,49,35,30.4138126514911
42,11,7,31,40.311288741492746
6,9,54,5,48.16637831516918
62,49,55,7,42.579337712087536
43,51,17,0,57.245087125446844
45,60,12,62,33.06055050963308
42,13,1,27,43.32435804486894
3,56,31,8,55.569775957799216
10,30,52,10,46.51881339845203
60,11,29,63,60.53924347066124
62,28,28,16,36.05551275463989
47,56,8,56,39.0
50,59,33,1,60.440052945046304
47,43,15,23,37.73592452822641
59,1,18,57,69.40461079784254
53,38,42,0,39.56008088970496
20,60,61,30,50.80354318352215
59,21,29,10,31.953090617340916
35,3,17,48,48.46648326421054
1,24,29,3,35.0
34,60,12,3,61.09828148156051
54,21,26,33,30.463092423455635
4,11,54,19,50.635955604688654
47,10,49,58,48.041648597857254
56,55,20,59,36.22154055254967
11,55,9,4,51.03920062069938
26,48,63,24,44.10215414239989
43,45,24,12,38.07886552931954
60,5,5,34,62.177166226839255
37,4,3,39,48.79549159502341
12,51,25,13,40.162171256046406
2,45,5,10,35.12833614050059
50,61,21,32,41.012193308819754
27,59,32,9,50.24937810560445
63,11,41,55,49.193495504995376
33,59,13,23,41.182520563948
55,44,9,8,58.412327466040935
2,36,58,0,66.57326790837296
26,27,56,49,37.20215047547655
53,52,33,3,52.92447448959697
44,22,7,33,38.600518131237564
9,53,32,14,45.27692569068709
27,40,24,3,37.12142238654117
25,16,56,51,46.75467891024384
9,24,61,47,56.859475903318
16,5,5,63,59.033888572581766
61,44,33,19,37.53664875824692
29,46,2,3,50.774009099144415
0,20,30,43,37.8021163428716
14,62,50,16,58.412327466040935
