istart,jstart,igoal,jgoal,euclid
46,16,27,56,44.28317965096906
58,4,24,45,53.2634959423431
2,54,57,49,55.226805085936306
60,37,33,58,34.20526275297414
57,16,49,54,38.8329756778952
59,27,29,9,34.9857113690718
60,8,3,52,72.00694410957877
57,5,17,32,48.25971404805462
18,21,48,8,32.69556544854363
57,7,1,53,72.47068372797375
12,61,19,25,36.6742416417845
58,6,6,54,70.76722405181653
3,62,58,45,57.56735185849702
10,62,7,8,54.08326913195984
2,57,52,6,71.42128534267638
38,13,40,50,37.05401462729781
27,33,41,63,33.1058907144937
0,60,41,55,41.30375285612676
58,41,9,5,60.802960454241045
54,59,56,15,44.04543109109048
48,26,3,33,45.5411901469428
2,23,54,2,56.08029957123981
49,32,0,56,54.56189146281496
8,30,46,32,38.05259518088089
56,56,46,24,33.52610922848042
50,4,3,6,47.042533945356304
9,14,59,32,53.14132102234569
7,57,1,13,44.40720662234904
53,4,6,45,62.369864518050704
31,63,62,10,61.40032573203501
0,26,43,61,55.44366510251645
61,56,39,6,54.62600113499065
29,4,31,35,31.064449134018133
39,9,37,53,44.04543109109048
31,31,17,1,33.1058907144937
53,9,43,43,35.4400902933387
33,54,0,28,42.01190307520001
8,28,63,17,56.089214649520635
30,49,31,11,38.01315561749642
56,17,26,47,42.42640687119285
41,15,19,54,44.77722635447622
40,8,3,17,38.07886552931954
17,5,42,31,36.069377593742864
2,30,19,0,34.48187929913333
44,3,55,52,50.21951811795888
15,0,4,45,46.32493928760188
26,24,54,58,44.04543109109048
56,38,10,6,56.0357029044876
0,41,22,20,30.4138126514911
3,50,39,46,36.22154055254967
10,16,1,51,36.138621999185304
9,31,49,42,41.48493702538308
12,60,48,8,63.245553203367585
32,63,18,27,38.62641583165593
3,63,10,13,50.48762224545735
7,22,32,3,31.400636936215164
36,62,56,2,63.245553203367585
54,61,26,22,48.010415536631214
34,44,7,27,31.906112267087632
25,14,10,63,51.24451190127583
28,54,17,5,50.21951811795888
23,4,57,15,35.73513677041127
61,32,8,59,59.481089431852205
13,59,49,27,48.16637831516918
63,59,47,14,47.75981574503821
7,63,8,10,53.009433122794285
43,19,6,52,49.57822102496216
29,61,5,2,63.694583757176716
39,48,38,7,41.012193308819754
5,62,56,14,70.03570517957252
58,8,1,31,61.465437442517235
56,54,3,28,59.033888572581766
63,37,26,19,41.14608122288197
0,63,25,14,55.00909015790027
2,2,50,1,48.010415536631214
61,54,15,32,50.99019513592785
7,54,15,3,51.62363799656123
50,40,15,11,45.45327270945405
41,10,31,53,44.14748010928823
17,57,23,15,42.42640687119285
37,53,5,11,52.80151512977634
7,20,54,57,59.81638571495272
38,17,9,61,52.69724850502159
45,58,28,28,34.48187929913333
43,1,45,52,51.03920062069938
53,13,19,55,54.037024344425184
2,40,42,57,43.46262762420146
8,17,2,56,39.45883931389772
1,7,42,52,60.876925020897694
0,1,1,47,46.010868281309364
9,3,62,43,66.40030120413611
42,56,58,13,45.880278987817846
18,20,48,8,32.31098884280702
62,17,2,56,71.56116265125938
61,11,29,45,46.69047011971501
62,25,2,25,60.0
52,11,23,39,40.311288741492746
2,27,61,39,60.207972893961475
21,58,61,49,41.0
1,10,47,8,46.04345773288535
